NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
9	-2.8	-2.8	3.2	0	-8.8	-4.1	.4642857
10	0	-.6	1.6	1	-2.8	-2.55	
7	-1.4	-.4	2	3.7	-1.7	-4.05	1.892857
8	-1.4	-1.7	.8	-.9	-2.8	-17.7	11.64286
8	2.2	2.6	2.1	5.7	0	7.55	2.431818
7	1.7	2.3	1.2	4.5	.9	5.55	2.264706
10	4.3	4.7	3.1	11.2	.6	11.53	1.681395
13	7	7.6	1.6	11.8	5.9	-10.3	2.471429
12	5.1	4.3	2.4	6.5	-1.7		
13	386	386	32.1	439.5	310.7	458.45	.1876943
18	373	377.3	37.3	427.4	268.9	411.06	.1020375
17	452.4	455.2	42	523.5	355.4	481.29	.0638594
15	554.5	547.1	35.7	590.9	449.7	456.56	.1766276
13	325.3	327.4	13	344.8	308.3	383.23	.1780818
11	341.4	353.3	28.1	394.1	324.5	432.1	.2656708
10	330.5	329.6	9.5	344.4	315.1	155.66	.5290166
10			193.9	-98.1			.4725505
11			120.3	-11.3		-406.29	.8459337
12	80.7	63.8	45.3	132.7	-44.8	78.7699	.023917
1	6.9	6.9		6.9	6.9	6.7	.0289855
2	8.6	8.6	1.8	9.9	7.3	6.6	.2325581
2	11.8	11.8	0	11.8	11.8	13	.1016949
1	12.2	12.2		12.2	12.2	7.4	.3934426
1	6.7	6.7		6.7	6.7	6.33	.0552239
1	54.8	54.8		54.8	54.8	72.4	.3211679
1	78.4	78.4		78.4	78.4	-16.4	1.209184
1	0	0		0	0	-276	
1	125.2	125.2		125.2	125.2	-98.4	1.785942
1	133.2	133.2		133.2	133.2	4.48	.9663664
2	18.7	18.7	.4	19	18.4	17.81	.0475936
1	22.3	22.3		22.3	22.3	26.9861	.210139
2	58.5	58.5	.2	58.6	58.3	57.21	.0220513
1	22	22		22	22	33.47	.5213636
2	30.9	30.9	.1	31	30.9	32.4752	.0509773
2	32.7	32.7	0	32.7	32.7	33.76	.0324159
1	34	34		34	34	14	.5882353
2	42	42	1.4	43	41	-28	1.666667
2	50.5	50.5	6.4	55	46	-211	5.178218
1	46	46		46	46	-358	8.782609
1	58	58		58	58	-380	7.551724
1	83	83		83	83	78.3	.0566265
2	3.3	3.3	.1	3.4	3.2	4.1	.2424242
4	2.8	2.9	.1	3	2.8	1.4	.5
3	1.7	1.9	.9	2.8	1.1		
1	78	78		78	78	88.9158	.1399461
1	77.2	77.2		77.2	77.2	55.6	.2797928
3	34.2	35.4	5.2	41.1	30.8	60.7999	.7777749
4	82.3	82.4	8.5	90.5	74.7	80.4099	.022966
6	102.8	103.9	3.5	110.1	100.5	120.71	.1742218
8	90	101.6	27.1	142.8	76.7	106.54	.1837778
3	82	78.9	11.5	88.5	66.1	81.825	
2	94.8	94.8	19.2	108.4	81.2	110.88	.1696203
5	243.2	250.1	11.3	264.4	240.6	294.86	.2124178
3	228.5	239.7	30.2	273.9	216.6	295.7	.2940919
3	307.9	310.2	19.3	330.6	292.1	210.6	.3160117
2	120.2	120.2	21.4	135.3	105		10.36439
2	21.2	21.2	2.7	23.1	19.3	29.3148	.3827736
2	32.9	32.9	1.9	34.2	31.5	42.0568	.2783222
4	42.3	39.6	8.2	45.6	28	40.4424	.0439149
2	48.4	48.4	6.4	52.9	43.8	64.886	.3406198
3	61.4	63.7	8.7	73.3	56.4	87.5666	.4261661
3	93.2	90.7	7.1	96.2	82.7	80.5306	.1359378
4	96.7	97.3	2.9	101.3	94.5	94.3246	.0245646
2	103.9	103.9	5.8	108	99.8	136.0725	.3096487
1	172.5	172.5		172.5	172.5	166.42	.0352464
1	109.5	109.5		109.5	109.5	59.46	.4569863
1	64.2	64.2		64.2	64.2	5.33	.9169782
1	43.9	43.9		43.9	43.9	69.42	.5813212
1	38	38		38	38	-34.42	1.905789
1	25.2	25.2		25.2	25.2	24.71	.0194444
1	63	63		63	63	53	.1587302
1	55.6	55.6		55.6	55.6	55.11	.0088129
1	48.2	48.2		48.2	48.2	13.27	.7246888
2	30	30	11	37.8	22.2	37.71	.257
2	37.1	37.1	.9	37.8	36.5	31.58	.1487871
1	50.6	50.6		50.6	50.6	43.48	.1407115
4	153.1	151.4	8.3	159.4	140.1	152.5	.003919
3	163.5	166.3	4.9	171.9	163.5	166.1	.0159021
2	179.1	179.1	10.2	186.3	171.9	128.1	.2847571
3	96.5	116.1	33.9	155.2	96.5	97.5	.0103627
3	118.9	122.9	38.7	163.5	86.4	89.77	.2449958
1	24.2	24.2		24.2	24.2	-15.8	1.652893
1	3.3	3.3		3.3	3.3	-114.9	
1	4.4	4.4		4.4	4.4	-14.5	4.295455
1	22	22		22	22	50.1	1.277273
1	50.5	50.5		50.5	50.5	16.85	.6663367
1	45.4	45.4		45.4	45.4	36.4	.1982379
2	57.8	57.8	21.9	73.3	42.3	37.95	.3434256
1	48.5	48.5		48.5	48.5	51.9	.0701031
1	65.8	65.8		65.8	65.8	73.5	.1170213
2	113.7	113.7	37.1	139.9	87.4	139.08	.223219
2	128.2	128.2	48.6	162.6	93.9	56.92	.5560063
1	100.2	100.2		100.2	100.2	99.72	.0047904
1	7.5	7.5		7.5	7.5	-9.2	2.226667
1	15	15		15	15	-11.8	1.786667
1	-2.5	-2.5		-2.5	-2.5	-14.3	4.72
1	4	4		4	4	24	5
1	37.5	37.5		37.5	37.5	57.16	.5242667
1	150.5	150.5		150.5	150.5	67.65	.5504984
5	108.5	125.8	31.2	168	98.8	-20.7	1.190783
7	221	218.5	24.5	258.2	183.5	203.6	.078733
5	265	258.3	14.8	272	236.5	264.6	
1	302	302		302	302	300.3	.0056291
2	371.7	371.7	8.1	377.5	366	97.75	.7370191
2			2.5			-329.5	.2034332
1	74	74		74	74	73.9	
1	151.5	151.5		151.5	151.5	194.8495	.2861353
1	205.5	205.5		205.5	205.5		
1	253	253		253	253	207.1	.1814229
1	255.5	255.5		255.5	255.5	220.1	.1385519
1	267	267		267	267	252.95	.0526217
1	301	301		301	301	227.32	.2447841
2	577.2	577.2	0	577.2	577.2	624.5912	.0821053
1	5.1	5.1		5.1	5.1	-.505	1.09902
1	.7	.7		.7	.7	-15.9625	
1	2.9	2.9		2.9	2.9	5.0225	.7318966
2	5.8	5.8	.1	5.8	5.7	4.9375	.1487069
3	5.6	6.1	1.1	7.4	5.4	5.7575	.028125
3	8	7.8	1.5	9.2	6.3	10.1975	.2746875
3	11.1	11.2	2.6	13.9	8.7	13.2125	.1903153
4	15.1	15.2	.8	16.3	14.4	14.03	.0708609
4	16.5	16.6	.2	16.9	16.4	14.7375	.1068182
4	17.1	17.2	1.9	19	15.4	24.6825	.4434211
8	26.3	26.4	4.7	33.3	16.9	30.1698	.1471407
9	36.1	35.3	2.2	38.2	32.1	21.7225	.3982687
8	40.6	41	4.3	50.7	36.3	55.81	.3746305
12	111.9	110.1	24.5	151.4	43.5	117.2563	.0478668
10	86.3	81.7	13.2	94	53.2	30.344	.6483893
1	1429.3	1429.3		1429.3	1429.3		4.861989
1	56.7	56.7		56.7	56.7		
3	37	39.3	9.2	49.4	31.4	9	.7567568
3	30.8	29.6	8.1	37	21	13.6	.5584416
4	21.6	21.6	2.4	24.6	18.6	21.2	.0185185
5	10	9.4	6.5	15.4	0	-72.8	8.28
4	-44.8	-40.9	31.8	0	-74	4.8	1.107143
4	21.6	21.6	10.1	34	9.2	18.6	.1388889
4	27.7	28.5	4.7	34	24.6	38.4	.3862816
4	54.8	57.5	7.1	68	52.4	61	.1131387
4	35.5	36.3	3	40.2	34	26.6	.2507042
3	40.2	40.2	0	40.2	40.2	16.2	.5970149
2	31.7	31.7	3.3	34	29.4	20.4	.3564669
1	27.8	27.8		27.8	27.8	25.26	.0913669
2	42.4	42.4	9.9	49.4	35.4	35.68	.1584906
5	41.2	43.3	5.5	52.8	38.5	-27.7	1.67233
6	25.2	28.6	12.6	43.5	14.2	21.84	.1333333
2	37.7	37.7	8.9	44	31.4	32.48	.1384615
2	20.2	20.2	0	20.2	20.2	32.5	.6089109
1	45.4	45.4		45.4	45.4	71	.5638766
1	50.4	50.4		50.4	50.4	2.84	.9436508
2	31.9	31.9	1.8	33.2	30.6	-49.26	2.544201
2	17.8	17.8	0	17.8	17.8	7.04	.6044944
2	15.4	15.4	0	15.4	15.4	1.34	.912987
1	23	23		23	23	-231.1998	11.05217
2	39.6	39.6	5.4	43.4	35.8	38.02	.039899
1	81.7	81.7		81.7	81.7	95.96	.174541
1	66.2	66.2		66.2	66.2	37.16	.4386707
2	77.6	77.6	1.4	78.6	76.6	84.64	.0907217
2	22.2	22.2	21.2	37.2	7.2	12.34	.4441441
3	38.2	32.9	12.5	41.8	18.6	93.8	1.455497
2	89	89	.5	89.4	88.7	122.95	.3814607
2	110.2	110.2	9.4	116.8	103.5	110.94	.0067151
6	82.2	97.3	28.2	139.3	76.6	77.51	.057056
7	149	154.9	13.3	176.6	142.8	246.78	.6562416
7	361	371.7	40.9	439	333.6	349.318	.0323601
11	123.7	120.5	17.2	142.9	80	185.84	.5023444
14	204.8	203.7	17.1	241.9	170.5	273.97	.3377441
15	515.1	512.2	30.9	563.2	434.5	555.02	.0774995
16	499.3	499.4	43.8	599.1	389	513.58	.0286
13	551.7	552.8	27.5	620.3	511.7	450.58	.183288
15	507.5	517.6	51.4	629.3	420	355.64	.2992315
17	56.7	50.8	65.3	170.2	-132.4	86.35	.5229277
	266.8	291.7	60.5	414.2	196.7	110.73	.58497
17	131.9	138.5	34.5	221.4	85.9	-68.7099	1.520924
16	119.5	114.2	27.1	157.8	57.4	71.2	.4041841
17	235.1	234.2	44.8	314.7	145.1	177.44	.2452573
16	206.5	208.4	22.9	260.8	173.4	241.6	.1699758
17	260.1	254.8	39.4	320.1	190.8	58.36	.7756248
16	93.2	92.7	31	157.8	34.7	117.81	.2640558
13	185.2	188.3	33.4	271.6	147.4	250.86	.3545356
11	320.9	314.7	26.6	341.7	264.5	283.81	.1155812
12	186	187.7	17.2	220.6	156.3	-343.39	2.846183
8	-82.4	-125.1	102.4	-49.4		-37.98	.5390777
11	265.6	260	41	306	175.4	500.2802	.8835851
11	277.9	285.2	43.2	360.6	223.8	280.68	.0100036
1	118.5	118.5		118.5	118.5	126.74	.0695359
2	200.7	200.7	1.6	201.8	199.6	135.56	.324564
2	96	96	8.5	102.1	90		
1	54.2	54.2		54.2	54.2	17.3	.6808118
1	26.1	26.1		26.1	26.1	16.3	.3754789
1	24.1	24.1		24.1	24.1	26.6	.1037344
1	30.1	30.1		30.1	30.1	6.05	.7990033
1	31.6	31.6		31.6	31.6	4.7333	.850212
1	19.1	19.1		19.1	19.1	9.2333	.5165812
1	13.8	13.8		13.8	13.8	13.8667	.0048333
1	20.4	20.4		20.4	20.4	14.3267	.2977108
1	13.3	13.3		13.3	13.3	-13.1	1.984962
1	-11.1	-11.1		-11.1	-11.1	-25.2	1.27027
1	13.3	13.3		13.3	13.3	-9.5	1.714286
1	5.5	5.5		5.5	5.5	8.04	.4618182
3							.1546523
3							.1219691
3							.14
1							.1504967
1							.3619345
1							.4417534
1							.2798016
1							.3599142
1							.1857717
1							.3047528
1							.545109
1							.1735294
2	47.3	47.3	1.6	48.4	46.2	50	.0570825
4	63.7	68.1	13.8	87.9	57.1	49.8	.2182104
3	53.8	54.5	4.4	59.3	50.5	22.9	.5743495
2	41.3	41.3	2.3	42.9	39.6	20.13	.5125908
1	131.2	131.2		131.2	131.2	129.99	.0092226
1	146.6	146.6		146.6	146.6	153.76	.0488404
2	171.8	171.8	1.2	172.7	171	163.14	.0504075
3	171	173.7	4.7	179.2	171	144.96	.1522807
2	155.6	155.6	30	176.8	134.4	133.27	.143509
2	158.7	158.7	23.1	175	142.4	181.4061	.1430756
3	195.3	201	12.8	215.6	192	146.33	.2507424
3	8.3	7.7	.9	8.3	6.6	8.2339	.0079639
1	9.7	9.7		9.7	9.7	8.7025	.1028351
2	19.3	19.3	1.2	20.1	18.5	16.5917	.1403264
5	32.9	35.1	6.3	44.1	29.5	21.2124	.3552462
8	39.3	38.9	5.4	47.9	31.7	40.9917	.0430458
5	86.4	86.5	8.3	100.1	79.8	83.7273	.030934
5	62.7	59.1	5.3	62.7	51.2	41	.3460925
5	25.6	27	3.1	32.5	25.6	13.5	.4726563
7	11.3	12	1.5	15.3	11.3	-79.3	8.017699
9	-43.6	-41.3	11.1	-25.5	-51	-77.9	.7866973
5	6.8	9.2	5.1	18.1	6.2	.8	.8823529
5	4.5	7.3	6.8	19.3	3.4	2	.5555556
5	19.2	18.6	3.1	22.5	14	20.12	.0479167
4	25.7	26.6	5.3	32.9	22	19.45	.2431907
8	43.7	43.2	2.6	46.8	38.7	25.65	.4130435
8	29.6	29.6	2.1	32.7	27.5	40.88	.3810811
8	43.7	42.7	2.7	45.2	36.6	44.93	.0281465
7	47.1	46.2	3.1	49.2	39.4	58.33	.2384289
7	75.9	74.6	4.9	81.1	68.6	79.52	.0476943
12	107	107.1	7.7	118.2	98.5	118.33	.1058879
12	124.2	128.3	7.3	142.4	121.6	124.76	.0045089
11	94.9	93.3	10.5	110	81.1	107.25	.130137
15	131.5	130.9	7.6	139.6	108.8	100.83	.2332319
16	175.3	174.1	6.9	186.1	156.2	154.9	.1163719
16	183.6	187.7	10.4	209.9	174.3	182.91	.0037582
17	198.1	198.7	7.5	212.4	186.2	186.9	.0565371
19	178.3	177.8	6.6	191.5	169.3	81.73	.5416152
15	162.5	161.3	8.7	172.4	141.9	169.6	.0436923
10	111	111.2	17.1	147.9	87.2	-87.42	1.787568
10	95.5	96.3	9.1	111.6	84	65.75	.3115183
9	45.6	46.4	5.8	59.5	39.6	95.14	1.086403
9	44.4	53.1	18.1	87.2	39.5	16.32	.6324325
6	39.6	51.5	31.1	114.9	36.5	20.37	.4856061
5	59.4	13.6	109.7	74.9	-182.1	-140.77	3.369865
5	80	85.4	8.8	98.9	79.2	122.2812	.528515
1	-145.7	-145.7			-145.7	-146.69	.0067948
1	-11.6	-11.6		-11.6	-11.6	-87.6	6.551724
1	-38.6	-38.6		-38.6	-38.6	-50.3	.3031088
1	8.7	8.7		8.7	8.7	-83.93	10.64713
6	179.2	178.4	3	180.7	172.7	167.98	.0626116
8	204.1	203.3	4.4	211.7	197.6	194.24	.0483097
6	237.2	237.1	2	240.1	233.8		
1	6.8	6.8		6.8	6.8	-4.5	1.661765
1	1.7	1.7		1.7	1.7	-.1	1.058824
1	8.5	8.5		8.5	8.5	14.8	.7411765
1	12.7	12.7		12.7	12.7	12.16	.0425197
1	65.3	65.3		65.3	65.3	36.4	.4425727
1	50.1	50.1		50.1	50.1	27.7	.4471058
1	42.1	42.1		42.1	42.1	34.5	.1805226
1	51.2	51.2		51.2	51.2	47.51	.0720703
1	49.2	49.2		49.2	49.2	4.7	.9044715
1	56.2	56.2		56.2	56.2	44.4	.2099644
2	75.5	75.5	2.5	77.3	73.8	-54.8	1.725828
1	622.9	622.9		622.9	622.9	608.22	.0235672
1	634.9	634.9		634.9	634.9		
1	24.5	24.5		24.5	24.5	-9.12	1.372245
1	28	28		28	28	31.3	.1178571
1	32.8	32.8		32.8	32.8	35.9	.0945122
1	43.4	43.4		43.4	43.4	43.82	.0096774
1	245.5	245.5		245.5	245.5	218.15	.1114053
1	242	242		242	242	286.55	.1840909
1	294	294		294	294	124.7	.5758504
1	88.5	88.5		88.5	88.5	56.5219	.3613345
1	79.6	79.6		79.6	79.6	30.98	.610804
1	67.4	67.4		67.4	67.4	.7355	.9890875
1	-13.5	-13.5		-13.5	-13.5	14.2733	2.057281
1	21.8	21.8		21.8	21.8	43.3176	.9870459
1	14.7	14.7		14.7	14.7	21.56	.4666667
1	20.6	20.6		20.6	20.6	-17.16	1.83301
1	55.1	55.1		55.1	55.1	76.07	.3805808
1	-34.2	-34.2		-34.2	-34.2	-26.3	.2309942
2	-5.5	-5.5	4.7	-2.2	-8.8	-18.1	2.290909
1	-7.9	-7.9		-7.9	-7.9	30.6	4.873418
1	-6.6	-6.6		-6.6	-6.6	-21.7	2.287879
1	-4.6	-4.6		-4.6	-4.6	-55	10.95652
1	-7	-7		-7	-7	-4.01	.4271429
2	67.7	67.7	1.8	69	66.4	26.6	.6070901
1	24.4	24.4		24.4	24.4	-25	2.02459
1	16.8	16.8		16.8	16.8	-36.6	3.178571
1	31.1	31.1		31.1	31.1	7.24	.7672026
1	46.8	46.8		46.8	46.8	29.25	.375
2	32.6	32.6	0	32.6	32.6	43.5	.3343558
6	69.6	70.6	12.1	86.2	58.5	162.89	1.340374
8	103.8	106.7	19.5	133.9	80	11.92	.8851638
4	21.7	22.4	14.4	40	6.2	-11.99	1.552535
1	32.1	32.1		32.1	32.1	20.96	.3470405
1	37.6	37.6		37.6	37.6	30.59	.1864362
1	47.5	47.5		47.5	47.5	33.49	.2949474
1	41.2	41.2		41.2	41.2	59.18	.4364078
1	52.8	52.8		52.8	52.8	65.94	.2488636
1	90.4	90.4		90.4	90.4	104.3347	.1541449
1	-25	-25		-25	-25	-178.7	6.148
2	-63.3	-63.3	28.3	-43.3	-83.3	-12.3	.8056872
3	0	-1.4	4.4	2.1	-6.4	-88.41	
6	25	25	11.2	41	10.7	30.56	.2224
1	12.8	12.8		12.8	12.8	-86.74	7.776563
1	-62.7	-62.7		-62.7	-62.7	-79.89	.2741627
1	-63.9	-63.9		-63.9	-63.9	-50.46	.2103286
1	14.8	14.8		14.8	14.8	-9	1.608108
1	9.6	9.6		9.6	9.6	37.6	2.916667
1	47.4	47.4		47.4	47.4	74.19	.5651899
1	164.1	164.1		164.1	164.1	228.3	.3912249
1	247.6	247.6		247.6	247.6	84.73	.6577948
5	76.7	76.8	6.3	85.8	68.3		
3	38.8	47.8	18.9	69.5	35		
6	99.1	104.1	10.1	123.6	98	158.9998	.6044379
8	135.3	141.7	27.9	185.5	108.6	127.045	.0610126
13	137.1	138.8	6	154.3	133.8	147.72	.0774617
13	144.8	143.4	9.6	160.6	124	43.8	.6975138
5	85.6	84.6	14.7	97.2	60.7	94.18	.1002336
7	101.2	101	6.7	109.8	90.1	86	.1501976
5	114.6	116.9	5.8	126	111	105.97	.0753054
6	89.7	90.5	11	105.9	78.5	81.7	.0891862
5	75.5	75.8	4.4	81.2	71.4	36.54	.5160265
3	21.4	21.1	3.4	24.3	17.5	-62.21	3.907009
2	-38.8	-38.8	24.7	-21.4	-56.3	-4.53	.8832474
2	-4.8	-4.8	1.3	-3.9	-5.8	9.1999	2.916646
1	21.4	21.4		21.4	21.4	-22.87	2.068691
3	55.5	55.6	.1	55.7	55.5	58.05	.0459459
2	58.6	58.6	.4	58.9	58.3	49.2	.1604096
3	54.5	54.5	0	54.5	54.5	58.3	.0697248
3	55.5	55.5	0	55.5	55.5	72.8	.3117117
4	77.8	76.4	2.8	77.8	72.3	82.99	.0667095
5	91	92.5	5.7	102.3	88.2	81.375	.1057692
5	86.3	87.8	5.7	95.8	81.5	59.035	.3159328
2	83.3	83.3	4	86.2	80.5	86.06	.0331333
1	95.9	95.9		95.9	95.9	99.09	.0332638
1	125.1	125.1		125.1	125.1	109.47	.12494
1	115.5	115.5		115.5	115.5	81.19	.2970563
1	103.7	103.7		103.7	103.7	90.8	.1243973
2	103.3	103.3	6.7	108.1	98.6	43.5	.5788964
1	46.4	46.4		46.4	46.4	52.1	.1228448
1	61.1	61.1		61.1	61.1	82.81	.3553191
2	83.7	83.7	1.3	84.6	82.7	-5.82	1.069534
3	61.1	69.1	23.3	95.4	50.9	35.44	.4199673
2	58.6	58.6	3.4	61	56.2	56.23	.0404437
3	79.5	84.8	10.6	97	77.8	94.83	.1928302
5	99.6	98.9	7.2	107.8	91	108.04	.084739
3	122.1	125.5	7	133.6	120.9	63.53	.4796888
1	66.2	66.2		66.2	66.2	25.53	.6143504
1	75.7	75.7		75.7	75.7	58.29	.2299868
1	26.3	26.3		26.3	26.3	58.84	1.237262
1	57.8	57.8		57.8	57.8	38.8	.3287197
1	46	46		46	46	13.7	.7021739
1	23.5	23.5		23.5	23.5	.05	.9978724
1	22.5	22.5		22.5	22.5	-7.3	1.324444
1	19	19		19	19	-35	2.842105
4	27.6	29.3	3.7	34.8	27.3	27.8835	.0102717
5	33.6	33.8	.8	35.1	33.3	36.2677	.0793958
4	40.2	39.7	1.8	41.2	37.1	44.7657	.1135746
8	46.4	46.6	2.5	50.6	42.8	89.0081	.918278
7	62.7	66.7	14.4	92.2	46.6	-59.6362	1.951136
8	16.5	20	20.2	65.3	1.8	16.2805	.013303
12	94.3	92.2	8.6	104.5	67.9	99.909	.0594804
12	124.7	123.9	4.5	130.6	114.5	107.625	.1369286
11	120.5	82.6	50.9	132.8	14.4	28.06	.7671369
9	66.6	66.3	9.7	79.8	52.7	27.515	.5868618
5	35.5	34.1	3.8	38.3	28.4	11	.6901408
5	12.3	12.6	2	14.9	9.9	-11.845	1.963008
1	9.9	9.9		9.9	9.9	-15.55	2.570707
5	37.4	36.4	3.8	40.3	31.1	45.64	.2203209
6	51.5	51.4	2	53.6	47.9	50.3699	.0219437
7	68.1	67.3	2.9	70.2	61.6	85.2699	.2521278
9	79.9	81.8	9.7	104.8	70.6	62.95	.2121402
8	64.4	67	7.3	83	61.5	40.51	.3709627
7	44.8	47.5	6.1	57.2	42.9	6.03	.8654018
5	9.2	15.1	20.2	38	-6.2	-248.83	
7	-31.2	-35.1	13.2	-14.5	-53	21.86	1.700641
5	38.9	39.3	7.7	49.9	31.2	13.31	.6578406
4	59.7	56.7	17.3	71.7	35.8	95.0131	.5915092
6	82	82.4	4.9	88.6	75.5	62.97	.2320732
3	77.6	75	7.3	80.7	66.8		
1	36	36		36	36	35.4	.0166667
2	31.5	31.5	.4	31.8	31.3	5	.8412699
1	31.9	31.9		31.9	31.9	21.5	.3260188
1	16	16		16	16	-31.47	2.966875
3	68.2	61.7	11.3	68.2	48.7	59.16	.1325513
1	0	0		0	0	-13.4	
2	-5.1	-5.1	0	-5.1	-5.1	-12.4	1.431373
2	.7	.7	0	.7	.7	-27.5	
1	1.5	1.5		1.5	1.5	-59.7	
1	13.2	13.2		13.2	13.2	5.3	.5984849
2	81.7	81.7	4	84.5	78.9	82.8784	.0144235
3	93.9	100.7	20.3	123.6	84.7	114.4908	.2192843
6	110.9	111.8	6.7	119.8	102.8	101.26	.0869252
6	100.9	102.5	13.4	125.8	85	95.84	.0501487
3	111.7	111	2.3	112.9	108.5	106.38	.0476276
5	97.2	96.1	6.8	106.4	89.1	47.51	.511214
3	54.1	54.2	.3	54.5	54	3.25	.9399261
2	15.1	15.1	13	24.3	5.9	-13.26	1.878146
1	-6.5	-6.5		-6.5	-6.5	15.48	3.381538
1	29.1	29.1		29.1	29.1	30.25	.0395189
1	38.5	38.5		38.5	38.5	42.78	.1111688
2	50.1	50.1	1.3	51.1	49.2	53.99	.0776447
1	60.6	60.6		60.6	60.6	75.17	.240429
2	66.1	66.1	1.3	67	65.2	82.02	.2408472
1	72	72		72	72	63.09	.12375
2	73.9	73.9	2.7	75.8	72	80.9473	.0953627
2	72	72	2.7	73.9	70.1	54.03	.2495833
2	43	43	0	43	43	-2.8	1.065116
4	34.7	37.3	7.9	48.2	31.4	20.4	.4121037
2	17.7	17.7	14.3	27.8	7.6	22.4	.2655367
2	26.6	26.6	9.1	33	20.2	38.6	.4511278
1	45.6	45.6		45.6	45.6	-65.6	2.438596
1	7.8	7.8		7.8	7.8	7.0222	.099718
1	8	8		8	8	5.3333	.3333375
1	5.5	5.5		5.5	5.5	6.5778	.1959636
1	12.4	12.4		12.4	12.4	3.4333	.723121
2	48.3	48.3	.3	48.5	48.1	35.9	.2567288
2	38.3	38.3	2.1	39.7	36.8	40.3	.0522193
1	42.6	42.6		42.6	42.6	26.7	.3732394
1	39.7	39.7		39.7	39.7	38.26	.036272
3	35.8	35.8	2.5	38.4	33.4	39	.0893855
4	43.1	42.5	2.5	44.7	38.9	36.625	.150232
7	37.8	37.4	4.4	45.3	31.3	27	.2857143
5	27	25.4	3.3	28	20.5	13	.5185185
3	10.7	13.3	4.4	18.4	10.7	11.625	.0864486
4	13.4	14.1	2.5	17.6	11.9	-5.1125	1.38153
5	34.5	42.1	16.9	60.4	26.7	30.4	.1188406
5	31.5	30.9	4.7	36.6	23.7	30.4875	.0321429
2	35.6	35.6	1.6	36.7	34.5	41.5375	.1667837
2	45.4	45.4	6.1	49.7	41.1	37.5875	.1720815
1	26.6	26.6		26.6	26.6	43.5	.6353384
2	107.4	107.4	1.2	108.2	106.5	53.3	.5037244
2	54.2	54.2	0	54.2	54.2	35.0625	.3530904
1	28.8	28.8		28.8	28.8	40.3	.3993056
1	51.1	51.1		51.1	51.1	97.12	.9005871
2	108.1	108.1	7.7	113.5	102.6	154.18	.426272
2	160.1	160.1	16.9	172.1	148.1	200.661	.2533479
2	193.7	193.7	20.8	208.4	179	255.7576	.32038
1	166	166		166	166	146	.1204819
2	156	156	25.5	174	138	158	.0128205
1	120	120		120	120	63	.475
1	114	114		114	114	116	.0175439
1	120	120		120	120	79.8	.335
2	199.5	199.5	35.2	224.4	174.6		
2	198.5	198.5	20.5	213	184	206.6	.040806
7	230	228.7	12.8	240	201.2	207.8	.0965217
8	224.3	228.1	8.3	243.2	221.2	156.4	.3027196
6	147.2	153	14.7	182	143.6	25.8	.8247283
6	39.8	39.9	8	53.8	29.4	2.8	.9296482
6	35.2	34.1	7	42	23.4	0	1
4	33.5	33.4	4.9	37.6	28.8	53.4	.5940298
3	103.8	98	10.2	104	86.2	109.2	.0520231
1	122	122		122	122	-119.6	1.980328
3	46.6	45.4	2.1	46.6	43	6.6	.8583691
3	25.4	34.5	21.6	59.2	19	21.6	.1496063
1	36.6	36.6		36.6	36.6	-462.68	13.64153
1	-91.4	-91.4		-91.4	-91.4	13.46	1.147265
1	99	99		99	99	100.1	.0111111
1	113	113		113	113	135.36	.1978761
1	149	149		149	149	156.8	.052349
2	173.3	173.3	7.2	178.4	168.2	189.84	.0954414
2	267.3	267.3	25.6	285.4	249.2	250.1398	.0641983
1	269.6	269.6		269.6	269.6		
1	250.7	250.7		250.7	250.7	202.84	.1909055
3	17.5	17.5	0	17.5	17.5	12.4	.2914286
4	11.4	12.1	1.3	14	11.4	9.64	.154386
4	15.3	15.3	1.3	16.9	13.8	-37.91	3.477778
4	15.7	13.7	6.2	18.5	4.9	9.62	.3872612
2	18	18	1.3	18.9	17.1	28.08	.56
2	26.4	26.4	0	26.4	26.4	31.45	.1912879
4	29.5	29.8	1.1	31.5	28.9	29.92	.0142373
3	33.3	34.3	3.2	37.9	31.7	32.31	.0297297
3	40.9	41.4	2.9	44.5	38.8	17.55	.5709047
4	32.4	31.7	2.3	33.5	28.4	6.62	.795679
5	16.2	17.2	2.9	22.4	15.6	18.17	.1216049
8	25.6	25	2.4	26.8	19.3	18.14	.2914062
7	22.2	23.2	4.5	29.9	17.2	23.66	.0657658
5	26	26.1	1.2	27.6	24.3	30.06	.1561538
5	32.2	32.6	1.4	34.9	31.1	33.52	.0409938
5	33.8	33.6	.9	34.3	32.1	39.48	.1680473
3	42.6	41.8	2.1	43.3	39.4	42.93	.0077465
2	42.4	42.4	.3	42.6	42.2		
1	131.6	131.6		131.6	131.6		
2	6.7	6.7	.2	6.8	6.5	-22.9	4.417911
1	21.4	21.4		21.4	21.4	-1.2	1.056075
1	-20.3	-20.3		-20.3	-20.3	-68.82	2.390148
1	255	255		255	255	154	.3960784
1	146	146		146	146	173	.1849315
1	89	89		89	89	137	.5393258
1	217	217		217	217	162	.2534562
1	127	127		127	127		6.672441
11	145	146.8	6.8	163	139.2	132.28	.0877241
12	90.5	88.7	5.7	101.5	78.1	87.78	.0300552
12	132.9	131.3	7.7	139.3	110.3		
1	15	15		15	15	-20.1	2.34
1	2.3	2.3		2.3	2.3	-1.8	1.782609
