NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
3	72.2	75	10.5	86.7	66.2	90.23	.249723
1	89.5	89.5		89.5	89.5	89.36	
1	94.7	94.7		94.7	94.7	85.7719	.0942777
1	61.5	61.5		61.5	61.5	73.62	.1970732
1	92.1	92.1		92.1	92.1	101.6975	.1042074
1	115.8	115.8		115.8	115.8	89.36	.2283247
3	34	34.2	1	35.3	33.3	34.9	.0264706
1	38.7	38.7		38.7	38.7	40.675	.0510336
3	36.6	36.8	1.1	37.9	35.8	38.175	.0430328
3	39.3	39.5	.4	40	39.2	38.075	.0311705
4	41.5	41.7	1.2	43.2	40.5	42.45	.0228916
4	45.6	45	3.7	48.9	40	50.7625	.1132127
7	50.6	50.5	2.2	53.3	46.1	48.0225	.0509387
4	50.9	51.6	2.4	54.9	49.8	52.44	.0302554
5	57.1	56.5	2.3	58.4	53.1	60.545	.0603327
5	55	55.1	.7	55.9	54.1	56.71	.0310909
2	60.4	60.4	.9	61	59.8	61.015	.0101821
2	62.7	62.7	1	63.4	62	61.915	.0125199
2	58	58	.8	58.6	57.5	57.15	.0146552
3	62	61.2	2.1	62.8	58.9	42.915	.3078226
2	64.9	64.9	4.9	68.3	61.5	67.59	.0414484
2	72.8	72.8	1.1	73.5	72	72.295	.0069368
2	80.8	80.8	1.5	81.9	79.8	68.86	.1477723
2	93.3	93.3	3.1	95.5	91.1	90.84	.0263666
2	90.8	90.8	.4	91.1	90.5	94.14	.0367841
1	92.3	92.3		92.3	92.3	95.64	.0361863
1	97.2	97.2		97.2	97.2	98.12	.009465
2	111	111	2.5	112.8	109.2	110.49	.0045946
1	113.7	113.7		113.7	113.7	110.57	.0275286
2	108.2	108.2	1.5	109.2	107.1	103.61	.0424214
1	109.6	109.6		109.6	109.6	105.47	.0376825
2	112.1	112.1	2.8	114.1	110.1	111	.0098127
2	114	114	.4	114.2	113.7	115.7698	.0155246
2	5.6	5.6	0	5.6	5.5	4.4	.2142857
4	3.8	4.2	.9	5.5	3.7	1.375	.6381579
3	1.7	1.7	0	1.7	1.7	1.575	.0735294
2	2.2	2.2	.2	2.3	2	1.175	.4659091
2	2.3	2.3	0	2.3	2.3		
1	-35.6	-35.6		-35.6	-35.6	-43.6	.2247191
1	-7	-7		-7	-7	-29	3.142857
1	-39.6	-39.6		-39.6	-39.6	-43.8	.1060606
1	-33.2	-33.2		-33.2	-33.2	-52	.566265
2	44.6	44.6	11.6	52.8	36.4	27	.3946188
4	21.8	25.4	7.3	36.4	21.8	-35.8	2.642202
3	32.8	21.5	22.8	36.4	-4.8	-289.8	9.835366
1	3.6	3.6		3.6	3.6	-357.6	
1	7	7		7	7	-22.8	4.257143
3	21.1	25.2	7.3	33.6	21.1	30.835	.4613744
5	22	22.8	1.9	25.9	20.9	25.6	.1636364
6	29.3	53.7	39.8	112	27.2	97.8	2.337884
8	27.6	27.8	1.4	29.2	25.3	23.2	.1594203
10	12.2	11.8	2.8	16.8	7	8.2	.3278688
11	4.7	4.9	3.7	10.1	.9	-11.5	3.446809
10	-11.2	-11.5	1.4	-9.3	-14.9	-9.4	.1607143
9	3.7	3.9	1.6	6.9	1.9	.2	.9459459
10	3.7	3.8	.5	4.8	2.8	-2.8	1.756757
7	-9.3	-11.9	4.6	-9.3	-20.5	-22.1	1.376344
7	-26.1	-21	11.2	-2.2	-33.5	-41	.5708812
3	-9.8	-9.8	3.9	-5.9	-13.7	-31	2.163265
3	-5.5	-3.3	4.2	1.6	-5.9	-41.22	6.494545
1	12.9	12.9		12.9	12.9	13.34	.0341085
3	19.1	18.6	1	19.3	17.5	21.24	.1120419
2	22	22	.5	22.3	21.6	24.78	.1263636
3	17.7	18.4	1.5	20.1	17.3	17.79	.0050847
4	22.6	22.7	.6	23.3	22.1	23.56	.0424779
1	16.6	16.6		16.6	16.6	-19	2.144578
1	1.8	1.8		1.8	1.8	-57.77	
2	-11.9	-11.9	3.9	-9.2	-14.7	3.83	1.321849
3	13.9	13.7	.6	14.3	13	20.2899	.459705
2	9.4	9.4	1.9	10.8	8.1	5.25	.4414894
2	5	5	2.4	6.7	3.3	8.431	.6862
2	15.9	15.9	10.7	23.4	8.3	14.7	.0754717
1	16.6	16.6		16.6	16.6	16.6	
2	7.3	7.3	1.8	8.6	6.1	8	.0958904
3	13.2	12.4	1.4	13.2	10.7	10	.2424242
3	0	-1.3	2.3	0	-3.9	7.1	
2	-24.8	-24.8	8.2	-19	-30.6	61.9	3.495968
2	-5.9	-5.9	17.7	6.7	-18.4	5.3	1.898305
1	20.2	20.2		20.2	20.2	15.4	.2376238
4	11.1	11.2	7	19.6	3.1	10	.0990991
3	10.1	9.3	4.1	12.9	4.9	-6.1	1.60396
2	-39.9	-39.9	4.3	-36.8	-42.9	-33	.1729323
1	-22.1	-22.1		-22.1	-22.1	-24.3	.0995475
2	31.9	31.9	8.4	37.8	26	48.15	.5094044
2	7.6	7.6	2.3	9.2	5.9	-53.37	8.022368
1	6.4	6.4		6.4	6.4	-37.76	6.9
1					-215.5	-218.57	.0142459
1	77.8	77.8		77.8	77.8	71.18	.08509
1	245.6	245.6		245.6	245.6	242.74	.011645
1	64.6	64.6		64.6	64.6	67.7	.0479876
3	230.1	234.2	15.7	251.5	220.9	228.17	.0083877
1	392.1	392.1		392.1	392.1	296.14	.2447335
1	99.2	99.2		99.2	99.2	98.33	.0087702
2	61.5	61.5	6.4	66	57	78	.2682927
4	69	67.5	10.2	78	54	93.5	.3550725
6	90	91	2.4	96	90	84.5	.0611111
2	99	99	4.2	102	96	74.5	.2474747
1	48	48		48	48	84	.75
1	42	42		42	42	52.5	.25
1	132	132		132	132	98.4	.2545455
1	6.8	6.8		6.8	6.8	5.1	.25
1	11.9	11.9		11.9	11.9	8.1	.3193277
1	5.4	5.4		5.4	5.4	-.6	1.111111
1	0	0		0	0	2.2	
1	6.8	6.8		6.8	6.8	5	.2647059
3	2.4	-3.5	15.6	8.3	-21.2	5.89	1.454167
4	17.1	18.1	2.7	22.1	16.2	21.71	.2695906
6	48.1	48	10.4	59	37.8	63.84	.3272349
9	96.8	95.4	8	103.7	77.9	113.87	.176343
11	120.8	122.4	8	135.5	111.7	117.98	.0233444
9	108.6	108.4	5.6	117.4	96	107.14	.0134438
10	-16.7	-22.5	40.6	19.4	-97.5	-44.02	1.635928
7	38.5	40.7	11.2	57.9	28.1		
4			214.4				.2389381
1							.4070222
5					409.6	-412.74	1.162675
2							2.581587
1							1.269593
1	27.9	27.9		27.9	27.9	26.3	.0573477
1	24.8	24.8		24.8	24.8	29	.1693548
1	24	24		24	24	22.5	.0625
2	11.6	11.6	.8	12.2	11.1	13.2	.137931
1	17.1	17.1		17.1	17.1	20	.1695906
1	67.3	67.3		67.3	67.3	60.35	.1032689
1	118	118		118	118		
3	124.5	128.7	11.4	141.5	120	128.9999	.0361438
5	135.5	135.6	8.1	147	124	142.5	.0516605
3	122.5	121.5	2.2	123	119	95.4999	.220409
3	113	111.8	2	113	109.5	126.4999	.1194681
6	167.7	165.8	17.9	183.5	141	165	.0161002
5	176.5	175	5.1	182	170	173.5	.0169972
5	146.5	147.1	8.5	160	136	86	.4129693
3	58	62.5	7.8	71.5	58	61.5	.0603448
1	71.5	71.5		71.5	71.5	61.5	.1398601
5	18.5	22.6	12.2	44	13.5	14.5	.2162162
4	68	59.5	17	68	34	-31.5	1.463235
3	-34	-20.5	29.7	13.5	-41	-64.5	.8970588
4	38.3	37.8	6.5	44	30.5	26.5	.308094
2	38.3	38.3	15.2	49	27.5	56.5	.4751958
2	48	48	4.9	51.5	44.5	35.35	.2635417
4	34.5	32.4	6.9	37.5	23	-41.1	2.191304
3	29	29.3	26.5	56	3	68.7	1.368966
2	79.5	79.5	10.6	87	72	91	.1446541
1	194.5	194.5		194.5	194.5	205	.0539846
2	167	167	7.1	172	162	179.55	.0751497
3	58	65.7	21.5	90	49	54.35	.062931
3	127.5	119.8	16	130.5	101.5	88.95	.3023529
3	154	151	5.2	154	145	148.1	.0383117
1	113	113		113	113	61.6	.4548672
3	98.5	93	10.4	99.5	81	114.3995	.1614162
2	58.3	58.3	27.2	77.5	39	45.4	.2212693
1	81	81		81	81	68.5	.154321
1	90.5	90.5		90.5	90.5	103.75	.1464088
2	108.5	108.5	4.2	111.5	105.5	159.4	.4691244
1	180.5	180.5		180.5	180.5	227.85	.2623269
1	210.7	210.7		210.7	210.7	203.94	.0320835
1	246.1	246.1		246.1	246.1	264.96	.0766355
2	261.3	261.3	4.9	264.7	257.8	244.66	.0636816
1	248.8	248.8		248.8	248.8	278.34	.1187299
2	225.3	225.3	39.2	253	197.5	265.216	.1771682
2	280.8	280.8	30.5	302.4	259.2	344.25	.2259615
1	36	36		36	36	0	1
1	36	36		36	36	-16	1.444444
1	5	5		5	5	-68	14.6
1	23	23		23	23	-11	1.478261
5	94.9	96.6	5.8	104.5	89.3	92.7273	.0228946
8	96.7	97.4	3.7	103.1	91.1	105.4545	.0905326
10	112.4	112.7	3.7	119.3	105.6	78	.3060498
6	92.5	90.6	4.5	93.5	81.6	97.2727	.0515968
11	110	112.3	7.8	131.8	105.1	110	
10	122.9	119.2	8.5	127.3	98.7	106.6	.1326282
11	109.8	109.2	7.5	118.2	90.8	122.2	.1129326
10	113.7	112.5	4.2	117.6	101.6	93	.1820581
9	105.4	106.3	3.3	114.2	102	108	.0246679
11	99.4	100	10.8	114.2	82	25.6	.7424547
9	96.6	94.8	16.5	114.2	66.8	72.8	.2463768
7	87.8	88	2.5	92.2	84.2	88.2	.0045558
12	105.2	108.1	8.2	122.6	96.4	132.4	.2585551
9	225	223	6.3	230.2	213.6	224.2	.0035556
14	156.4	156.3	10.1	175	134	155.24	.0074169
8	19.7	13.2	43.3	52.6	-87.6	38.6	.9593909
8	108.6	107.3	8.9	122.6	95.4	93.22	.1416206
5	125.2	127.2	4.3	132.2	122.6	103.72	.1715655
3	0	2.9	5.1	8.8	0	8.34	
6	66.9	66	4	70	58.8	99.78	.4914798
7	26.4	30.2	6.1	39.4	24.5	13.62	.4840909
10	64.6	74.1	37.3	137.6	39.4	14.52	.7752322
11	92	87	18.9	105.2	37.9	139.38	.515
8	133.9	132.8	5.9	141	122.6	157.34	.175056
10	104.1	108.1	14.3	138.2	93.2	109.58	.0526417
9	126.9	126.6	12.8	150	109.6	158.84	.2516943
9	195	190.3	20.8	213.6	152	244.22	.2524103
9	286.7	282.8	16.3	302.4	257.3	304.86	.0633415
7	275	275.7	17.1	298.1	244.1	213.84	.2224
9	315.6	314.1	25.3	346.1	262.5	343.48	.0883397
7	345.2	338.5	21.1	370.8	303.2	348.46	.0094438
6	215.5	214	16.7	231.9	182.9	183.21	.1498376
6	189.8	191.3	10.9	208.9	178.5	186.7	.016333
5	273.4	270.6	10.9	283.9	259.4	317.97	.1630212
7	305.4	307.5	14.5	330.8	293.5	469.92	.5387033
6	253	240.8	37.2	263.6	165.9	162.44	.3579447
4	-8.4	-2.2	50.4	53	-44.9	-34.38	3.092857
2	10	10	14.2	20.1	0	-15.11	2.511
1	28.4	28.4		28.4	28.4	41.605	.4649648
1	62.7	62.7		62.7	62.7	67.73	.0802233
2	14.7	14.7	1.9	16	13.3	15.4	.047619
3	-41.2	-50.6	17.4	-39.9	-70.6	-6.7	.8373786
4	-25.9	-23.6	10.3	-10.6	-31.9	-27.8	.0733591
3	29.2	31.9	4.6	37.2	29.2	28	.0410959
3	21.3	20.4	1.6	21.3	18.6	21.7	.0187793
3	8	16.7	16.7	35.9	6.2	11.3	.4125
1	-25.2	-25.2		-25.2	-25.2	23.05	1.914683
1	21.3	21.3		21.3	21.3	22.73	.0671362
1	9	9		9	9	-62.47	7.941111
1	142.1	142.1		142.1	142.1	130.23	.0835327
1	258.5	258.5		258.5	258.5	262.46	.0153191
2	11.1	11.1	1.2	11.9	10.2	8.8	.2072072
1	10.8	10.8		10.8	10.8	11.6	.0740741
3	13.7	13.7	0	13.7	13.7	14.4	.0510949
3	15.6	15.8	2.2	18.1	13.7	12.41	.2044872
2	12.6	12.6	3.8	15.3	9.9	12	.047619
1	-124.7	-124.7		-124.7	-124.7	-159.1	.2758621
3	48.5	49.4	5.2	54.9	44.7	42.12	.1315464
2	78	78	2.3	79.6	76.4	98.17	.2585897
1	46.8	46.8		46.8	46.8	53.67	.1467949
1	8.4	8.4		8.4	8.4	-6.6	1.785714
2	5.3	5.3	1.1	6	4.5	-18.6	4.509434
1	-27.1	-27.1		-27.1	-27.1	-102.2	2.771218
1	-37.6	-37.6		-37.6	-37.6	-8.7	.768617
1	0	0		0	0	26	
1	34.5	34.5		34.5	34.5	48.5437	.4070638
1	51	51		51	51	50.4854	.0100902
1	48.1	48.1		48.1	48.1	50.4854	.0495925
2	51.2	51.2	1	51.9	50.5	47.5728	.0708437
2	48.1	48.1	0	48.1	48.1	37.8641	.2128046
3	45.6	45.6	0	45.6	45.6	35.9223	.2122303
3	40.3	40.3	0	40.3	40.3	38.3495	.0483995
2	37.9	37.9	0	37.9	37.9	45.6311	.2039868
1	46.6	46.6		46.6	46.6	40	.1416309
1	38	38		38	38	8.5	.7763158
1	12.5	12.5		12.5	12.5	-4.5	1.36
2	35.2	35.2	7.4	40.5	30	33.5	.0482955
1	49	49		49	49	33.2	.322449
1	63	63		63	63	75.9	.2047619
1	98.5	98.5		98.5	98.5	110.7	.1238579
1	79.6	79.6		79.6	79.6	13	.8366834
1	31.3	31.3		31.3	31.3	36.35	.1613418
1	173.5	173.5		173.5	173.5	192.4	.1089337
2	134.5	134.5	9.2	141	128	154.4	.1479554
2	141.3	141.3	15.3	152.2	130.5	146.65	.0378627
2	94.5	94.5	20.6	109.1	79.9	80.28	.1504762
3	95.1	99.3	13.2	114.1	88.8	84.76	.1087277
2			4.5		-203.1	-153.2703	.2332651
2	31.1	31.1	9.9	38.1	24.1	125.2971	3.028846
2	153.6	153.6	93.4	219.6	87.6	233.0927	.5175306
3	21.6	19.5	3.7	21.7	15.2	7.6	.6481481
3	-27.7	-16.5	19.4	5.9	-27.7	-71.36	1.576173
2	-39.4	-39.4	80.5	17.5	-96.3	-124.05	2.148477
1	13	13		13	13	-16.54	2.272308
3	17	18	3.1	21.5	15.4	17.4	.0235294
5	29	29.3	1	30.9	28.3	31.81	.0968966
4	20.2	21	2	23.9	19.6	17.47	.1351485
3	11.1	10.1	3.3	12.7	6.4	17.85	.6081081
1	18.3	18.3		18.3	18.3	26.88	.4688525
2	68	68	1.8	69.2	66.7	66.98	.015
2	22.6	22.6	1.8	23.9	21.4	22.6	
2	21.7	21.7	1.3	22.6	20.8	23.19	.0686636
2	27.8	27.8	.1	27.8	27.7	30.2	.0863309
3	28.5	27.8	1.5	28.9	26.1	31.32	.0989474
2	33.1	33.1	.3	33.3	32.9	34.2	.0332326
1	34.3	34.3		34.3	34.3		
3	62.8	66.7	11.5	79.6	57.6	43.8	.3025478
6	44.8	45.4	8.8	61.2	34.1	19.3	.5691964
5	26.2	26	2.6	29.5	23.4	32	.221374
5	32.1	32.3	4.3	36.3	25.9	39.5	.2305296
7	28.4	28.6	5.1	36.3	19.6	29.6	.0422535
4	25.8	23.7	4.2	25.8	17.5	9.4	.6356589
4	-1.3	-1.5	8.8	7	-10.3	-20.7	14.92308
7	12.9	11.4	4.7	15.5	1	27.5	1.131783
7	51.5	47.6	10.7	61.8	33.5	48.6	.0563107
7	61.8	62.9	8	79.9	56.7	72	.1650485
7	77.2	74.1	5.2	79.9	67.8	65.3	.1541451
7	37.8	30.8	65.7	94.4	-58.1	-76.9	3.034392
12	-96.8	-85.2	29.7	-31.7	-121.1	-197.5	1.040289
6	51.8	46.3	17.9	60.5	14.5	64.5	.2451738
5	42.9	40.9	7.6	48.4	28.1	-49.75	2.159674
9	93.5	93.4	2.2	96.8	89.7	86.65	.073262
10	217.6	212.8	23.6	246.7	165	210.63	.0320312
10	96.9	99.5	9.8	124	89.7	95.06	.0189886
7	125.4	126.9	3.5	133.4	123.2	136.04	.0848485
8	147.8	146.2	5.6	155.2	139.2	135.19	.085318
7	193.9	193.5	4.2	200.9	189.1	191.76	.0110366
8	0	.6	10.9	19.6	-10.1	-103.73	
5	-5.1	-5	5.5	.5	-12.7	-24.95	3.892157
9	27.9	28.6	10.2	43.6	6.4	25.8999	.0716882
10	20.2	21.9	14.1	40.6	0	-151.7299	8.511381
8	11.1	10.5	10.4	23.3	0	21.29	.918018
8	94.2	92.7	4.8	96.8	82.6	118.26	.255414
9	108.5	106.7	5.3	112.3	98.1	128.75	.1866359
8	157.3	165.4	19.2	202	144.6	168.9	.0737444
7	224.1	225.2	4.8	233.1	218.7	249.17	.1118697
7	307.4	268.8	53.5	315.4	206.2	291.81	.0507157
8	227.7	229	8	243.8	217.1	240.94	.0581467
9	236.3	236.1	10.4	258	221.1	194.71	.1760051
9	124.2	122.1	16.5	144.5	96.7	151.39	.2189211
8	215	217.4	20	255.2	191.9	214.792	
8	233.2	235.2	19.7	263.7	210.1	222.6385	.0452894
2	107	107	0	107	107	108	.0093458
1	102	102		102	102	100.5	.0147059
1	98	98		98	98	8.85	.9096939
1	157	157		157	157	119.1	.2414013
1	264.7	264.7		264.7	264.7	212.5	.1972044
1	322.7	322.7		322.7	322.7	219.21	.3207003
1	99.2	99.2		99.2	99.2	300	2.024194
1	338.7	338.7		338.7	338.7	436.98	.2901683
1	438.1	438.1		438.1	438.1		
2	5.3	5.3	3.2	7.5	3	6.8	.2830189
1	3.7	3.7		3.7	3.7	6.1	.6486486
1	12.7	12.7		12.7	12.7	13.3	.0472441
2	13.4	13.4	0	13.4	13.4	19.8	.4776119
2	9.7	9.7	0	9.7	9.7	7.8	.1958763
2	10.1	10.1	.5	10.4	9.7	.7	.9306931
2	6.7	6.7	.6	7.1	6.3	6	.1044776
1	3.4	3.4		3.4	3.4	5.4	.5882353
3	1.5	2.2	1.3	3.7	1.5	.6	.6
2	1.5	1.5	1.1	2.2	.7	.6	.6
2	4.1	4.1	1.6	5.2	3	8	.9512195
2	5.9	5.9	1	6.6	5.2	5.9	
1	6	6		6	6	6.62	.1033333
1	1.1	1.1		1.1	1.1	1.56	.4181818
1	9.5	9.5		9.5	9.5	9	.0526316
1	9.2	9.2		9.2	9.2	8.61	.0641304
1	9.8	9.8		9.8	9.8	11.03	.1255102
2	15.3	15.3	.4	15.5	15	10	.3464052
6	13.8	13.9	.9	15.6	13	13.4	.0289855
7	18.7	18.7	1.9	21	15.4		
9	28	27	2.8	30	21.5	27.7	.0107143
8	30.8	30.4	3.1	34	23.9	27.5	.1071429
8	18.8	17.9	3.4	22	13.5	11.2	.4042553
9	3.6	5.4	2.8	8.9	1.6	1.3	.6388889
10	.7	.8	1.3	3.5	-1.4	-2.6	4.714286
12	7.1	6.7	1.7	10.7	3.6	7.7	.084507
8	10.4	10.2	2	13.4	6.9	12.2	.1730769
13	20.4	20.3	2.2	23.1	14.4	15.6	.2352941
13	16.9	11.2	17.5	18.6	-46.1	-26.9	2.591716
12	-3.9	-2.5	14.5	14.1	-31.2	-7.3	.8717949
17	5.1	4.4	2.1	7.7	.9	5	.0196078
16	21.4	20.5	1.9	23.9	16.6	20.35	.0490654
16	-13.6	-7.1	10.9	14.6	-17.8	-31.79	1.3375
11	1.8	2	1.1	4.5	0	-5.22	3.9
13	19.1	18.7	2.5	22.7	13.9	26.12	.3675393
10	38.9	38.3	1.6	39.5	33.9	41.35	.062982
9	41.4	41.6	2.3	45.5	38.8	47.28	.142029
14	63.8	63.3	3.4	67.8	55.6	64.53	.011442
15	74.4	73.7	2.9	76.4	65.7	78.84	.0596774
12	23.1	37.5	20.8	78.1	19.8	8.44	.6346321
14	1.6	1.5	1.5	3.9	-.9	8.82	4.5125
16	45.7	45.2	3.1	51.2	38.8	48.2999	.0568906
14	48.3	50.4	3.9	56.4	46.3	52.75	.0921325
11	29.6	31.6	4.3	40.1	27.8	29.14	.0155405
14	64.8	59.7	10.2	72.2	39.8	57.7	.1095679
13	109.2	109.4	3.2	116.6	105.4	114.56	.0490842
13	123.7	122.3	5.8	131.2	106.3	121.38	.0187551
12	78.5	80	7	94.6	67.8	86.08	.0965605
14	121.6	122.7	4.8	132.5	115.4	131.16	.0786184
11	119.8	121.3	9.6	140.5	109.3	107.46	.103005
10	41.4	43.2	6	57.8	35.5	34	.178744
11	1	-.1	4.3	5.9	-8.4	.69	.31
9	61.5	59.1	11.5	72.2	38.4	32.35	.4739837
9	50.5	45	10.9	54.4	25.5	35.8888	.2893307
1	-15.2	-15.2		-15.2	-15.2	-20.5	.3486842
2	3	3	4.3	6.1	0		
8	14.8	15	.5	15.7	14.1	17.7852	.2017027
9	17.9	18	1	19.8	16.2	21.2519	.187257
8	22.4	23.2	1.6	25.9	21.9	36.2889	.6200402
3	34.6	32	6	36.3	25.1		
7	50.1	49.9	3.2	55	45.2	48.62	.0295409
11	55.1	55.1	2.3	58.6	50.1	61.52	.1165154
15	62.6	63.1	1.5	67.1	61.5	62.58	
18	45.2	45	1.7	47.4	38.8	37.17	.1776549
15	30.7	30	2.9	33.9	21.5	29.41	.0420195
12	41.8	42.5	1.8	45.9	40.2	42.26	.0110048
16	32.1	32.1	3.9	39.5	24.7	46.22	.4398754
14	50	49.7	2.5	53.4	45.2	59.08	.1816
14	65.6	64.5	5.8	74.1	51	60.58	.0765244
16	45.2	47.5	6.7	67.1	40.9	39.57	.1245575
15	55.1	56.1	3.2	61.6	50.8	68.19	.2375681
	59.8	62.1	7.6	77.7	47.7	75.139	.256505
19	53.7	51.5	6.8	63.5	38.3	48.215	.1021415
15	30	30.5	8.9	44.2	16.5	24.693	.1769
16	53.8	54.6	6.2	70.5	42	66.296	.2322677
15	64.9	64.6	5.6	77.4	54.4	76.228	.1745455
18	105.5	106.7	9.8	127.3	92.5	136.261	.2915735
	222.8	223	13.1	250.4	194.1	201.213	.0968896
	188.5	189.7	22.6	234.1	152.5	218.232	.1577294
20	179.9	178.3	11.2	199	152.5	178.784	.0062034
	68.8	66.4	6.8	79.3	54	60.699	.1177471
19	-49.3	-44.7	9.2	-15.1	-51.4	-33.786	.3146856
20	9	8.1	5	15.6	-4.5	5.552	.3831111
11	-18.7	-16	5.2	-3.9	-20.4	-18.359	.0182353
	30.6	32.4	9.1	53.9	16.6	35.349	.1551961
17	29.6	29.3	8.3	48.7	10.1	13.74	.5358108
17	74.9	73.8	10.2	91.6	54.1	85.387	.1400134
	99.9	101.3	21.9	147.7	58.2	116.23	.1634635
20	163.8	162.3	20.4	194	131.5	161.5506	.0137326
20	190.2	190.9	12.7	212.4	159.6	217.12	.1415352
	345.4	346	23.7	384.9	292.1	403.26	.1675159
17	355.1	354.7	25.5	393.9	298.3	404.669	.1395917
	371	365.8	43	427.7	315	371.4065	
3	120.4	113.5	13.2	121.7	98.3	142.4	.1827243
9	120.9	118.5	18.2	141.4	91.6	112	.0736146
1	108.6	108.6		108.6	108.6		
4	120.9	120	3.2	122.6	115.5	133.5	.1042184
4	70.7	67.3	11.2	76.6	51	56.5	.2008487
4	20.9	30.9	22.8	65	16.8	15	.2822967
4	-1	-1.6	2.8	1	-5.4	1.8	2.8
7	17.8	18.3	3.7	22.9	12.2	21.7	.2191011
6	12.7	12.7	3	17.3	8.2	-9.3	1.732283
4	19.9	19.9	4.6	25.5	14.3	25	.2562814
4	-146.4	-101.2	94.9	40.8	-152.8	-123.7	.1550546
6	35.6	35.1	19.4	61.1	10	38.9	.0926966
3	-101.9	-96.5	12.9	-81.8	-105.9	-202.5	.9872424
6	88.4	86.2	13.4	102.2	61.6	74.6	.1561086
9	95.6	99.5	11.3	117	83	92.54	.0320084
10	22.2	30.5	23.5	88	11.6	52.32	1.356757
10	77.9	64.6	28.5	93.8	16.8	61.26	.2136072
7	74.5	70.4	12.5	82.8	46	88.82	.1922148
5	50.7	59.1	18.5	92	48.5	48.8	.0374753
5	132.8	129.2	19.2	144.9	96.6	159.02	.1974398
5	105.6	116.3	27.6	165.2	98	92.25	.1264205
7	67.6	76	27.5	137.5	58.7	-35.55	1.525888
5			39			-364.69	.2237919
8	24	27.2	9.2	45.9	17.9	21.68	.0966667
9	9.8	9.9	3.5	15.8	2	7.9	.1938775
11	-1.3	.3	5.8	10.8	-8.7	3.18	3.446154
13	16.1	17	4.1	24.3	11.7	29.04	.8037267
16	54.4	54.3	5.4	66.4	46.2	57.57	.0582721
14	49.3	48.5	5.5	57.2	41.6	60.03	.2176471
11	53.8	57.3	8.3	69.3	43.9	36.53	.3210037
8	63.7	62	7.6	69.5	45.9	67.29	.0563579
9	70.9	71.4	5.3	80.5	65.9	63.13	.109591
10	20.3	24	33.4	77.7	-22.1	-29.9	2.472906
10	90	84.5	19.7	93.5	28.7	67.76	.2471111
10	107.5	105.5	17	124.2	70.6	50.11	.5338604
10	54.7	56.8	11.8	87.9	45.2	46.68	.1466179
7	41.5	44	11.4	66	28.6	30.86	.2563855
1	16.4	16.4		16.4	16.4	19.1	.1646342
3	17.1	17.7	1.7	19.7	16.4	24.3	.4210526
2	27.7	27.7	2.8	29.7	25.7	33	.1913357
4	30.6	31.8	2.5	35.5	30.3	29.9	.0228758
2	31.5	31.5	.2	31.7	31.4	29.4	.0666667
4	21.4	20.7	2	22.3	17.8	18.7	.1261682
3	20.2	20.1	.8	20.8	19.3	22.3	.1039604
6	16	18.2	4.2	24	14.8	16	
6	26.7	27.2	2.2	30.9	24.7	29.3	.0973783
4	28.6	28.9	1.7	30.9	27.3	29.8	.041958
6	33.5	32.6	3.3	36.8	28.5	37.3	.1134328
4	38	36.8	3.4	39.2	32	26.1	.3131579
4	12.8	16.3	7.4	27.3	12.2	8.4	.34375
4	11.9	13.4	3	17.8	11.9	-126.6	11.63866
6	59.3	52.1	19.1	62.3	13.1	55.71	.0605396
8	20.4	20.5	1	22.6	19.6	39.7	.9460784
11	70.5	69.6	3.3	74.2	64.1	72.98	.0351773
17	149.7	148	6.9	157.4	130.7	158.2	.0567802
13	212.8	211.9	17.4	231.3	161.9	214.94	.0100564
11	171	169.6	6.3	176.4	156.8	168.37	.0153801
9	137.1	142.3	9.2	159	133	143.37	.045733
11	156.5	157.6	3.5	163.1	152.1	149.44	.0451118
12	6	17.4	50.3	101.8	-31.2	3.77	.3716667
8	-7	-8.7	13	14.4	-30.6	7.4	2.057143
14	125.1	125.2	8.8	137.5	112.5	97.29	.2223022
11	94.9	97.5	21.4	137.4	75.6	93.2199	.0177039
10	99.9	100	4.9	108.1	92.3	129.06	.2918919
11	126.6	128.7	12.2	147.2	110.9	126.16	.0034755
9	249.1	239.2	20.4	257.8	204.5	271.21	.0887595
11	234.3	229.5	27.6	267.3	187.1	173.97	.2574904
9	142.6	142.4	12.9	159.5	121.8	158.39	.1107293
10	211.3	209.4	6	216	195.1	204.17	.0337435
9	131.8	126	20.8	153.5	98.2	19.77	.85
8	17.6	17.8	6.6	28.9	4.6	-12.83	1.728977
5	-76.9	-76.4	28.3	-38.7	-115.6	-7.87	.8976593
7	118.5	119.5	11.9	139.1	101.8	149.37	.2605063
6	133	121.5	27.6	138.3	67.2	77.5503	.416915
1	36.4	36.4		36.4	36.4	-26.22	1.72033
1	-22.2	-22.2		-22.2	-22.2	-146.01	5.577027
1	18.4	18.4		18.4	18.4	20.1	.0923913
2	34.5	34.5	.6	35	34.1	40.68	.1791304
2	7.5	7.5	2.9	9.6	5.5	2.4	.68
2	24.9	24.9	3.4	27.3	22.5	50.1	1.012048
1	51.9	51.9		51.9	51.9	57.5	.1078998
1	72.4	72.4		72.4	72.4	65.94	.0892265
1	21.8	21.8		21.8	21.8	21.24	.0256881
1	37.6	37.6		37.6	37.6	38.21	.0162234
2	63.7	63.7	.7	64.2	63.3	63.45	.0039246
2	23.9	23.9	2.8	25.9	21.9	23.87	
