NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
7	18.5	19.8	7.3	33.9	12.3	44.9	1.427027
12	35.3	36.5	6.5	48.3	27.7	44.4	.2577904
15	68.9	69.1	12.4	84.7	42.2	89.8	.3033382
12	72.7	73.7	9.4	99.1	62.1	77.4	.0646492
10	21.5	20.5	9.8	37.1	6.2	-25.3	2.176744
13	10.4	12.8	10.8	36.6	0	11.68	.1230769
13	20.1	21.3	16.9	57.2	-4.2	-178.93	9.90199
13	-4.4	-6.4	16.9	19	-48.3	-61.96	13.08182
10	7.7	8.6	3.8	16.7	3.4	7.23	.061039
9	45.3	46.5	9.8	57	29	104.94	1.316556
7	109	103	13.8	117.1	78.9	153.62	.4093578
6	127.2	128.7	12.1	142.8	114.7	174.78	.3740566
11	182.7	184	4.6	193.7	178.1	165.91	.0918993
11	161.5	161.6	8	172.7	149.6	-23.59	1.146068
7			22.8			-363.87	.465445
10	-1.8	-7.1	16.1	9	-37.3	11.83	7.572222
14	63.3	62	13.9	83.9	39.8	51.13	.1922591
10	39.7	39.9	14.1	59.4	21.2	47.27	.1906801
9	77.7	75.4	10.8	90.2	55.9	85.73	.1033462
11	86.2	83.8	7.3	89.7	65.5		
8	119.1	120.5	12.2	141.4	101.2	-67.8	1.56927
8	114	111	10.6	120.8	87.5	116.44	.0214035
9	174.5	174	9.8	187.9	156.6	144.09	.1742693
6	170.5	169.8	16.3	194.2	150.3	138.64	.1868622
4	19.3	27.3	41.7	82	-11.4	3.4	.8238342
8	52	51.9	18.4	76.4	19.8	91.75	.7644231
8	219.1	218	19.4	240.4	184	188.62	.1391146
8	244.7	244.3	11.7	263	229.4		
1	163.5	163.5		163.5	163.5	242.0766	.4805908
1	15.7	15.7		15.7	15.7	19.4	.2356688
1	18.5	18.5		18.5	18.5	25.1	.3567567
4	28.4	28.4	2.3	31.3	25.6	31.15	.096831
2	33.4	33.4	1	34.1	32.7	19.25	.4236527
2	27.8	27.8	13.1	37	18.5	24.95	.102518
2	29.9	29.9	2	31.3	28.4	3.6	.8795987
1	12.7	12.7		12.7	12.7	37.535	1.955512
1	39.5	39.5		39.5	39.5	61.965	.5687342
1	103.5	103.5		103.5	103.5	123.815	.1962802
2	140.8	140.8	17.3	153	128.6	129.01	.0837358
1	175.2	175.2		175.2	175.2	107.48	.3865297
1	131	131		131	131	144.73	.1048092
1	49	49		49	49	-1.96	1.04
2	.9	.9	3.3	3.2	-1.4	19.8	
1	5	5		5	5	5	
6	7.4	7.7	1.2	10	6.4	12.6	.7027027
5	6.8	6.7	.9	7.9	5.5	-12.2	2.794118
4	-10.7	-12.8	5.2	-9.5	-20.4	-39.6	2.700935
4	10.2	10.2	1.3	11.4	9.1	14.1	.3823529
4	7.7	8.6	1.8	11.3	7.7	12.13	.5753247
3	14.6	15.2	3.7	19.2	11.9	2.39	.8363014
2	5.5	5.5	1.3	6.5	4.6	.78	.8581818
2	9.3	9.3	0	9.3	9.3	15.88	.7075269
1	19.5	19.5		19.5	19.5	19.53	
1	20	20		20	20	26.99	.3495
1	20.9	20.9		20.9	20.9	21.47	.0272727
4	252.3	254.4	16.6	275.5	237.7	257.3	.0198177
3	280	283	6.1	290	279	263.9999	.0571432
3	211	210	7.5	217	202	123	.4170616
5	114	85.8	44.9	124	31	43	.622807
6	46	44.2	6.2	53	37	39	.1521739
6	38.5	40.5	7.4	52	31	30	.2207792
6	34	30.3	15.5	43	0	12	.6470588
7	123	121.4	30	163	85	166	.3495935
10	184	188.2	21.5	226	158	134	.2717391
8	83	84.9	17	117	61	56	.3253012
6	21	15.8	55.9	75	-89	-252	13
5			45.5	-123		-361	.9619565
5	-159.5	-159	14.4		-175	55.3	1.346708
9	70	70.9	25.4	101	39	-79.2	2.131428
6	-115	-120.1	27.2	-92	-153	-542.1	3.713913
6	150	150.8	23.3	184	123	74.8	.5013334
6	46	42.4	22	61	0		17.46739
1	107	107		107	107	221.6	1.071028
2	171.5	171.5	17.7	184	159	224.4	.3084548
3	154.3	151.4	20.2	170	130	109.9	.2877511
3	248	231.4	39.8	260.2	185.9	34.1	.8625
2	61.5	61.5	16.3	73	50	-46.7	1.75935
1	47	47		47	47	-423.9	10.01915
2	-105.5	-105.5	16.3	-94	-117	16.5	1.156398
2	33.5	33.5	14.8	44	23	50	.4925373
2	55	55	46.7	88	22	8.2	.8509091
2	0	0	0	0	0	-125	
2	14.5	14.5	20.5	29	0	64.9	3.475862
2	35.1	35.1	8.3	41	29.3	33.72	.0393162
1	46.8	46.8		46.8	46.8	93.57	.999359
1	29.2	29.2		29.2	29.2	10.04	.6561644
1	40.3	40.3		40.3	40.3	17.96	.5543424
1	35.8	35.8		35.8	35.8	-56.72	2.584358
1	40.3	40.3		40.3	40.3	24.62	.3890819
1	20.3	20.3		20.3	20.3	-12.9492	1.637892
1	30.1	30.1		30.1	30.1	40.2225	.3362957
4	45.8	46.3	2.9	50.2	43.5	79.345	.7324236
4	96.3	97.9	5.5	105.3	93.5	75.48	.2161994
6	113.7	112.4	8.8	124.8	100	95.24	.1623571
4	-86	-82	14.7	-60.9	-94.9	-80.76	.0609302
7	17.9	21.1	8.8	37.2	11	4.515	.7477654
6	32.3	34.4	5.7	43.6	28.5	-73.01	3.260371
4	-3.7	-3.3	11.4	9.2	-15.1	-132.785	
2	-14.1	-14.1	8.8	-7.9	-20.4	28.985	3.055674
3	43.1	43.4	6.4	49.8	37.1	76.91	.7844548
3	65.5	73.4	18.7	94.7	59.9	144.71	1.209313
4	61.1	58.3	9.1	65.4	45.5	13.24	.7833061
4	41.7	43	14	61.1	27.6	29.56	.2911271
5	52.8	51.6	5	55.4	43.3	63.9	.2102273
4	40.6	40.7	5.2	47.2	34.4		
4	56	55.9	6.2	63.5	48.2	81.54	.4560714
5	89.1	84.8	32	112.6	32.5	215.14	1.41459
5	156.4	156.6	16.4	176.8	131.3	195.69	.2512148
3	51.9	61.3	38.5	103.7	28.4		
1	29.2	29.2		29.2	29.2		
2	54.4	54.4	1.6	55.6	53.3	60.82	.1180147
3	69.1	68.5	1.2	69.3	67.2	69.5499	.0065109
2	75.2	75.2	1.3	76.1	74.3	71.38	.0507979
1	84.5	84.5		84.5	84.5	78.6	.0698225
1	80.8	80.8		80.8	80.8	79.69	.0137376
2	79.5	79.5	.8	80.1	79	85.84	.0797484
1	53.8	53.8		53.8	53.8	35.25	.3447955
1	39.5	39.5		39.5	39.5	24.74	.3736709
1	31.6	31.6		31.6	31.6	36.08	.1417722
1	31.6	31.6		31.6	31.6	-85.21	3.696519
1	17.1	17.1		17.1	17.1	45.47	1.659064
1	41.1	41.1		41.1	41.1	38.8302	.0552263
1	31.9	31.9		31.9	31.9		
1	45	45		45	45		
3	143	143.3	12	155.5	131.5	180	.2587413
1	185.5	185.5		185.5	185.5	173.5	.06469
2	148	148	13.4	157.5	138.5	170.4999	.1520264
2	222	222	0	222	222	66	.7027027
2	184.5	184.5	1.4	185.5	183.5	-97	1.525745
2	50.5	50.5	24	67.5	33.5	-151	3.990099
2	33.8	33.8	47.7	67.5	0	33	.0236686
1	63	63		63	63	62	.015873
3	89	97.7	29	130	74	80.5	.0955056
2	89.5	89.5	7.1	94.5	84.5	50	.4413408
1	31.5	31.5		31.5	31.5	25.5	.1904762
1	58	58		58	58	61	.0517241
1	63.9	63.9		63.9	63.9	31.6	.5054773
1	36.1	36.1		36.1	36.1	45.1	.2493075
1	54.1	54.1		54.1	54.1	107	.9778188
1	111.5	111.5		111.5	111.5	105.2	.0565022
1	106.6	106.6		106.6	106.6	79.2	.2570356
2	8.2	8.2	.7	8.7	7.7	6.9	.1585366
4	11.9	11.7	.7	12.1	10.7	10.1	.1512605
8	14.1	13.9	1	14.8	12.1	12.9	.0851064
10	18.1	17.8	2.4	20.3	14.1	11.5	.3646409
11	13	12.8	3.4	18.6	8.1	-78.8	7.061539
7	10	10.8	2.6	14.7	6.7	1.4	.86
9	13.4	16	5.4	28.8	12.2	10.06	.2492537
8	10	11.8	3.6	18.7	8.8	-77.92	8.792
8	17	16.5	4.4	20.8	9.4	20.3	.1941177
7	22.1	22	.9	23	20.4	22.85	.0339367
9	26.1	25	3.6	31.5	20	26.61	.0195402
9	43.9	42.5	3.7	47.2	36.4	48.34	.1011389
9	65	66.4	4.2	75.3	62.2	72.41	.114
13	85.9	85.3	3.4	91.6	79.5	84.93	.0112922
15	104.8	105	4.2	112.2	99.1	64.04	.3889313
19	50.1	50	3.8	56.8	42.4	54.89	.0956088
17	75.3	75.9	4.7	83.9	63.4	78.6299	.0442218
20	106.5	105.9	4.3	115	97.2	99.1299	.0692028
20	115.2	115.4	3.2	121	108.3	118.48	.0284722
17	124.4	124.2	4.5	135.2	111.9	121.52	.0231511
14	130.2	129.7	5.9	140.1	117.3	60.85	.5326421
13	110.6	110.9	4.7	119.9	103.7	35.88	.6755877
11	76.6	78.6	6.8	96.8	72	88.08	.1498695
8	104	105.5	6.7	119.7	98.5	119.43	.1483654
7	141.2	142.2	5.2	147.5	133	130.74	.0740793
8	139.2	137.9	6.8	146.9	124.5	-116.03	1.833549
7	75.4	74.3	11.2	91.1	55.3	127.52	.6912467
13	173.9	177.2	23.3	213.5	144	242.89	.3967223
11	272.2	275.7	31.7	347	233.3	316.11	.1613152
3	36.4	36.2	1	37.1	35.2	40.091	.1014011
3	40.2	40.3	.2	40.5	40.1	84.4	1.099502
2	28.8	28.8	.8	29.3	28.2	20.2	.2986111
4	20.1	19.9	.8	20.6	18.8	15.2	.2437811
2	15	15	0	15	15	4.4	.7066666
4	7.3	7.7	1	9.1	6.9	5.5	.2465753
3	13.8	13.2	1	13.8	12.1	17.2	.2463768
2	7.8	7.8	3.7	10.4	5.2	-38.5	5.935897
2	12.1	12.1	7.4	17.3	6.9	2.7	.7768595
1	7.6	7.6		7.6	7.6	-129.76	18.07368
1	7.6	7.6		7.6	7.6	30.16	2.968421
6	34	32.7	5.6	39	24.2	37.714	.1092353
8	41.5	40.2	2.8	42.3	34.4	46.11	.1110843
13	47.5	48.4	3.9	56.5	43.9	50.9	.0715789
9	56.3	56.6	4	62.7	49.8	51.7	.0817052
10	47.5	50.5	9.9	73.6	36.2	38.7	.1852632
10	32	31.2	5.9	42.2	21.7	23.7	.259375
13	14.9	17.5	4.1	24.2	13.1	12.6	.1543624
11	8.7	10.2	2.9	16.1	7.4	11.2	.2873563
11	11.1	11.1	1.2	12.3	9.8	5.1	.5405405
11	16	14.8	3.2	17.2	5.6	-54.1	4.38125
14	22.2	21.4	5.5	34.5	11.1	-38.8	2.747748
11	12.3	14.8	4.9	24.6	8.4	-44.1	4.585366
10	6.2	5.9	.5	6.2	4.7	-71.9	12.59677
12	12.3	12.5	1.2	16	11.1	32.14	1.613008
14	48	47.3	3.8	52.9	38.8	36.68	.2358333
18	46.8	46.6	2.6	50.5	38.8	31.12	.3350427
13	54.1	52.1	5.6	57.1	36.3	17.45	.6774492
14	56	55.4	2.2	58.3	50.2	34.74	.3796428
16	62.2	62.1	2.6	68.1	56.9	67.53	.0856913
14	73.7	73.2	1.5	75	71	85.52	.1603799
14	98.6	99	2.8	105.8	96.4	99.4	.0081136
15	109.4	110.3	2.8	114.6	105.8	95.1	.130713
19	76.3	75.6	2.5	78.2	66.8	68.39	.1036697
	57.6	58.2	2.4	65.1	52.8	56.82	.0135417
	56.2	57.2	4.3	70.2	53	57.07	.0154804
	64.3	65.7	4.1	77.8	61.7	67.69	.0527216
	76.4	77.7	4.7	91.4	73.1	87.5	.145288
19	94	94.4	4	103.2	87.8	103.89	.1052128
	111.1	110.8	2.9	115.4	104.2	119.14	.0723672
19	129.5	129.3	2.3	133.1	126.1	133.4	.0301158
	143.5	144.2	4.3	150.7	131.4	157.75	.0993031
15	156.9	158	4.2	168.9	151.6	171.3	.0917782
16	176.3	176.7	3.4	183.9	171.6	188.35	.0683494
19	132.9	132.1	18.4	190	98.4	134.44	.0115877
17	170.8	170.6	6.7	182.5	158.8	184.44	.0798595
14	207	207	11.5	226.9	181.4	207.9077	.004385
1	41.5	41.5		41.5	41.5	1	.9759036
3	19	15.2	6.6	19	7.5	-122.5	7.447369
3	45.5	40.3	8.9	45.5	30	-6	1.131868
2	36	36	2.8	38	34	-57.5	2.597222
2	17	17	2.8	19	15	51.5	2.029412
2				38			2.1778
1	11.5	11.5		11.5	11.5	-563	
1	-53	-53		-53	-53	201.55	4.80283
1	38	38		38	38	47.55	.2513158
1	132.5	132.5		132.5	132.5	145.9	.1011321
1	134.5	134.5		134.5	134.5	151.4	.1256506
1	100	100		100	100	99.25	.0075
12	81.6	82.5	3	89.1	78.5	81.3	.0036765
9	94.8	93.2	3.7	96.1	83.8	96.8	.021097
12	95.2	95.8	5.8	105	85	83.2	.1260504
10	73.2	73.2	2.7	76.3	69.4	56.4	.2295082
9	57.1	55.1	4.5	62.6	49	50.5	.1155867
16	46.9	47.1	4.3	57	41	45.3	.0341151
10	46.2	46.5	2.6	51.7	42.7	50.1	.0844156
12	51.1	52.3	4.2	63.3	47.5	51.4	.0058708
14	52.3	52.4	2.9	58.8	47	52.2	
13	54.3	52.7	2.7	54.3	45.1	43.6	.1970534
12	52.2	52	2.8	54.4	46.1	47.1	.0977011
17	47.5	48.8	4.4	57.6	39.9	22.61	.524
17	46.1	46.8	3.5	53	41.5	40.44	.1227766
20	50.2	50.8	3.9	59.9	40.4	47.94	.0450199
13	63.2	61.8	3.5	65.7	55.5	54.31	.1406646
12	68.7	67.1	2.7	69.9	62.4	70.39	.0245997
11	73.7	72.2	5.1	79.1	64.6	12.92	.8246947
12	42.9	43.6	2.8	48.9	39.8	24.91	.4193473
11	12.8	13.3	1.9	16.8	9.7	-31.9	3.492188
11	13.9	13.6	2.1	15.3	8	18.65	.3417266
7	23.7	19.1	8.4	27	6.3	-86.3599	4.643878
8	32	32.1	2.3	36.5	29.2	19.19	.4003125
8	41.3	41.6	3.6	47.9	36.1	48.43	.1726392
8	59.7	59	3.6	64.3	51.8	56.29	.0571189
8	59.7	59.6	2.8	64.7	54.9	58.87	.0139028
8	68.1	68.5	2.8	72.1	64.6	70.68	.0378855
7	79.6	79.3	3.8	83.9	72.2	80.24	.0080402
6	93.9	93.3	3	96.5	88.3	93.18	.0076677
7	113	114.6	3.9	121.5	110.3	115.9833	.0264009
5	127.8	128.3	1.5	129.8	126.3	117.58	.0799687
5	87.5	87.8	5.2	95.6	81.3	10.86	.8758857
7	85.2	91.8	11.6	115.2	82.9	85.81	.0071596
8	116.5	118.7	7.4	128.9	110.5	109.37	.0612017
4	38.9	38.6	1.5	39.9	36.9	33.38	.1419023
4	40.4	38.4	5	41.9	31	11.85	.7066832
3	26.7	21.1	10.5	27.7	9	18.08	.3228464
1	27.4	27.4		27.4	27.4	25.7	.0620438
2	37.3	37.3	6.6	41.9	32.6	30.9	.1715818
1	35.7	35.7		35.7	35.7	35.55	.0042017
2	39.9	39.9	.9	40.5	39.2	46.7	.1704261
1	50.8	50.8		50.8	50.8	46.94	.0759843
2	50.1	50.1	.8	50.7	49.6	55.58	.1093812
2	57.8	57.8	0	57.8	57.8	62.09	.0742215
1	65.9	65.9		65.9	65.9	87.92	.3341427
1	104.1	104.1		104.1	104.1	116.71	.1211335
1	162.4	162.4		162.4	162.4	155.86	.0402709
1	202.9	202.9		202.9	202.9	202.46	
1	208.7	208.7		208.7	208.7	207.67	.0049353
1	214.4	214.4		214.4	214.4	106.62	.5027052
1	173.9	173.9		173.9	173.9	133	.2351926
1	173.9	173.9		173.9	173.9	223.02	.2824612
1	194.1	194.1		194.1	194.1	203.23	.0470376
5	7.7	7.5	.9	8.6	6.2	9.05	.1753247
8	10.9	10.4	1.5	11.4	7	9.3	.146789
6	10.4	10.9	1.5	13.8	9.8	10.5	.0096154
5	12.8	12.6	.5	13.1	11.7	6.4	.5
8	11.2	11.1	.5	12	10.4	8.9	.2053571
8	7.3	7.5	.4	8	6.9	3.6	.5068493
10	4.2	4.2	.6	5.2	3.2	.3	.9285714
10	1.9	1.8	1.1	4	0	2.9	.5263158
6	5.2	5.1	1.8	7.2	2.6	6.6	.2692308
9	9.6	9.5	.6	10.4	8	13.1	.3645833
10	14.6	14.8	.6	15.7	14.3	15.4	.0547945
11	15.9	16.5	2.2	21.2	14.1	11.4	.2830189
8	12.5	12.4	.5	13.3	11.7	12.1	.032
9	8	8.8	2.5	14.4	6.4	-.23	1.02875
10	7.2	6.9	1.2	8.5	4.4	-1.54	1.213889
10	13.5	13.5	1	16	12.7	9.61	.2881481
9	16.3	16.2	1.7	18.7	13	20.01	.2276074
11	23.7	23.7	.6	24.9	22.8	23.52	.0075949
12	31.3	31.1	1.4	32.7	27.4	40.47	.2929713
12	56.7	57.2	2.1	61.5	54.2	52.15	.0802469
16	41.7	42	2.9	50	38.4	23.92	.4263789
15	0	-.4	2.6	2.6	-8.9	-50.59	
14	-7.4	-8.1	8.3	4.7	-29.4	-8.77	.1851351
2	10.5	10.5	5	14	7		
1	9.8	9.8		9.8	9.8	9.3	.0510204
1	11.3	11.3		11.3	11.3	-164.5	15.55752
2	10.1	10.1	.4	10.3	9.8	9.3	.0792079
2	10.3	10.3	0	10.3	10.3	5	.5145631
2	7.1	7.1	2.4	8.8	5.4	3.2	.5492958
1	9.8	9.8		9.8	9.8	-13	2.326531
1	7.8	7.8		7.8	7.8	-23.75	4.044872
1	27.6	27.6		27.6	27.6	45.909	.6633695
2	49.9	49.9	16.3	61.4	38.4	70.5454	.4137355
2	79.2	79.2	4.6	82.5	76	59.1818	.252755
2	96.9	96.9	13	106.1	87.7	57.6272	.4052921
1	148.7	148.7		148.7	148.7	194.77	.3098184
1	162	162		162	162	130.17	.1964815
2	6.7	6.7	.5	7	6.3	.8	.880597
3	3.5	3.5	.1	3.5	3.4	2.2	.3714286
3	-6.6	-6.1	11.2	5.3	-17	-36.7	4.560606
2	2.6	2.6	1.2	3.5	1.8	3.6	.3846154
2	12.4	12.4	7.3	17.5	7.2	16.32	.316129
1	23	23		23	23	-43.94	2.910435
2	8.8	8.8	4.9	12.3	5.3	4.8	.4545455
1	10.5	10.5		10.5	10.5	8.57	.1838095
1	16.9	16.9		16.9	16.9	15.7	.0710059
1	18	18		18	18	15.6	.1333333
3	16.9	16.9	0	16.9	16.9	20.3	.2011834
3	20.8	20.8	0	20.8	20.8	15.9	.2355769
2	15.3	15.3	5.4	19.1	11.5	-2.7	1.176471
1	-1.7	-1.7		-1.7	-1.7	-7.5	3.411765
1	8.4	8.4		8.4	8.4	13.71	.6321428
1	16.3	16.3		16.3	16.3		
1	86.5	86.5		86.5	86.5	93	.0751445
1	96.5	96.5		96.5	96.5	98.5	.0207254
4	100.3	100.3	3.2	104	96.5	99	.0129611
3	101.5	100.5	3.6	103.5	96.5	87.5	.137931
2	86.3	86.3	11	94	78.5	63.5	.2641947
2	67.8	67.8	1.8	69	66.5	-26	1.383481
2	85	85	14.1	95	75	61.55	.2758824
1	130.3	130.3		130.3	130.3	101.25	.222947
1	399.8	399.8		399.8	399.8	396.2297	.0089302
1	345.1	345.1		345.1	345.1	332.73	.0358447
1	374.7	374.7		374.7	374.7	423.02	.1289565
1	468.4	468.4		468.4	468.4	440.37	.059842
2	55.8	55.8	5.3	59.6	52.1	62.7272	.1241434
5	64.7	66.5	4.3	71.8	62.6	78.0908	.2069675
3	88.5	93.1	7.8	102.1	88.5	98.7	.1152542
9	98.1	101.6	10.8	119.8	88.2	117	.1926606
11	126	122.7	10.7	134.5	100.4	133.2	.0571429
10	137.9	141.4	8.5	159.2	132.8	155.76	.1295141
11	146.4	148.3	19.4	176.2	126	121.53	.1698771
6	127.7	126	7.1	132.9	112.4	169.32	.3259201
7	139.6	144	10.5	163.4	136.2	104.02	.2548711
4	103.6	103.7	4.4	109	98.7	91.58	.1160232
2	81.9	81.9	3.7	84.5	79.3	81.58	.0039072
2	103.5	103.5	0	103.5	103.5	93.39	.0976812
3	100.3	99.1	2.1	100.3	96.7	105.15	.0483549
2	124.5	124.5	0	124.5	124.5	107.39	.1374297
2	109.8	109.8	6.1	114.1	105.5	56.15	.4886157
2	81.3	81.3	2.5	83	79.5	118.08	.4523985
2	107.2	107.2	9.8	114.1	100.3	107.16	
3	110.6	100.3	24.2	117.6	72.6	65.7	.4059674
1	83	83		83	83	30.08	.6375903
1	41.5	41.5		41.5	41.5	30.28	.2703615
1	26.9	26.9		26.9	26.9	33.44	.2431227
1	15.5	15.5		15.5	15.5	7.43	.5206451
1	5.2	5.2		5.2	5.2	-32.95	7.336538
1	3.4	3.4		3.4	3.4	-31.6	10.29412
1	-67.2	-67.2		-67.2	-67.2	-196.6	1.925595
1	-150	-150			-150	-133.2329	.1117807
1	341.3	341.3		341.3	341.3	442.43	.2963082
1	106.8	106.8		106.8	106.8	16.55	.8450375
1	-2	-2		-2	-2	20.82	11.41
1	17.7	17.7		17.7	17.7	-1.29	1.072881
1	35.7	35.7		35.7	35.7	42.725	.1967787
2	48.2	48.2	0	48.2	48.2	51.25	.063278
2	51.8	51.8	0	51.8	51.8	59.3025	.1448359
5	69.7	70.2	1.2	72.3	69.6	71.445	.0250359
7	75.3	75.7	1.8	78.5	73.7	76.685	.0183931
3	86.5	86	5.6	91.3	80.2	102.035	.1795954
4	108.4	108.6	2.8	112.2	105.4	76.49	.2943727
6	97	96.6	2.9	99.4	91.3	79.57	.1796907
5	134.7	135	4	141.1	130.2	137.52	.0209354
4	130.6	133.4	7.3	144.3	128.2	-70.225	1.537711
3	35.3	32.1	10	40.1	20.9	57.08	.6169972
5	105.8	101.5	10.3	112.2	86.5	147.23	.3915879
6	99.4	97.5	28.7	128.3	46.5	71.04	.2853119
7	83.3	86.5	9.8	104.2	76.9	29.39	.6471789
6	117.8	120.1	14.2	141.8	99.4	109.43	.0710526
6	124.2	122.2	6.2	129.8	112.9	102.255	.1766908
5	115.4	116.6	7.4	125	105.8	109.145	.0542028
7	101	100	10.5	117	82.1	101.235	
9	147.4	144.8	10.4	163.5	130.6	165.845	.1251357
9	187.4	182.9	8.6	192.2	164.1	155.55	.1699573
8	159.7	162.6	23.9	199.6	132.1	-105.95	1.663431
6	16.1	14.9	20.2	41.4	-15.3	113.14	6.027329
8	164	160.9	11.2	173.3	141	83.2	.4926829
8	118	120.5	16.2	144.1	93.5	37.32	.6837288
1	-24	-24		-24	-24	-42.5	.7708333
4	78.9	78.4	1.5	79.4	76.3	88.15	.117237
5	80.4	81.4	3.3	87	78.4	62.56	.2218906
7	66.6	66.2	3.1	69.6	61.4	59.81	.1019519
5	58.7	58.8	2.8	63.1	56.3	67.24	.1454855
4	96.6	93.1	8.2	98.1	80.9	124.65	.2903727
4	123.3	124	6.6	131.7	117.7	146.46	.1878345
4	140.5	141.6	4.4	147.8	137.6	152.78	.0874021
4	140.2	140.3	1.7	142.1	138.8	125.11	.107632
4	154.8	152	14.4	164.4	134.2	-18.68	1.120672
3	55.7	38.9	33.8	61	0	84.49	.5168761
3	116	119.2	6.4	126.5	115	117.84	.0158621
5	126.1	127.1	10.3	140.8	117.2	87.36	.3072165
6	92.4	97.2	28.5	131.4	66.9	125	.3528138
6	145.2	147.1	11.6	165.6	131.9	162.25	.1174242
6	171.1	171	4.4	177.9	165.2	109.76	.3585038
5	166.1	154.7	24.6	175.6	126.4	133.71	.195003
5	194.9	195.7	9	207.1	184.9	214.09	.0984607
3	193.4	191	5.3	194.6	184.9	190.67	.0141158
4	177	178.5	16	199.4	160.7	172.25	.0268362
4	166.1	161.6	20.7	181.3	132.9	76.79	.5376881
2	120.8	120.8	17.1	132.9	108.7	167.95	.3903146
3	268.6	273.9	11.4	286.9	266.1	340.8209	.268879
3	282.3	274.5	20.6	290.1	251.2	303.3724	.0746454
1	6.5	6.5		6.5	6.5	7.2	.1076923
2	8.9	8.9	.6	9.4	8.5	9.4	.0561798
3	9.4	9.3	.2	9.4	9	3.5	.6276596
1	4.5	4.5		4.5	4.5	2.5	.4444444
1	3.8	3.8		3.8	3.8	9.2	1.421053
1	3.8	3.8		3.8	3.8	-15.4	5.052631
1	7.6	7.6		7.6	7.6	24.8799	2.273671
1	17.8	17.8		17.8	17.8	24.62	.3831461
1	39.4	39.4		39.4	39.4	22.37	.4322335
1	35.7	35.7		35.7	35.7	14.61	.5907563
1	34	34		34	34	25.96	.2364706
1	30.2	30.2		30.2	30.2	16.17	.4645695
2	-7.6	-7.6	45.4	24.5	-39.6	-83.22	9.95
1	-33.9	-33.9		-33.9	-33.9	18.8448	1.555894
1	12	12		12	12	-104.7	9.725
3	8.9	8.8	.4	9.1	8.3	11.3	.2696629
4	20.8	20.5	4.2	25.1	15.2	24.6	.1826923
6	23.7	24.2	3	28.2	20	21.2	.1054852
6	22.1	22.8	2.6	26.7	20	20.5	.0723982
10	17.9	18.1	1.7	20.5	16	9.3	.4804469
8	6.3	5.9	2	9	2.6	4	.3650794
6	2.1	2.4	1.6	4.5	0	-4	2.904762
7	0	-.6	1.4	0	-3.8	.1	
8	6.5	6.2	2.1	9	3.2	5.9	.0923077
11	8.3	8.2	1.5	11.5	5.8	3.4	.5903614
9	8.6	6.5	3.8	10.2	0		
7	58.4	60.1	12.5	74	40.9		
4	21.3	21.8	6.4	29	15.5		
9	163.9	167.7	14.4	188	146.5	187.1	.1415497
15	173.2	164.7	28.3	218.8	107.6	109.9	.3654734
9	133	126.4	21.8	149.2	81.7	77.3	.418797
13	121.9	131.2	14.3	164.5	117.2	97.01	.2041838
13	71.3	88.7	47.7	180.5	42.7	57.11	.1990182
11	79.8	81.4	17.1	105.9	55.6	-84.25	2.055764
9	76	72.2	12.1	92.2	56.4	12.36	.8373684
7	46.8	45.5	5	50.2	34.6	14.42	.6918803
4	37.8	38.2	6.3	45.4	31.7	18	.5238096
6	42	45.6	12.5	70.2	35.8	153.93	2.665
7	263.8	268	21.5	305.2	241.6	282.77	.0719105
6	210.4	207.7	15	226.3	181.7	127.55	.3937738
5	94.9	91	8.7	98.3	80	67.48	.2889357
8	8	11.3	5	19.4	6.9	-40.49	6.06125
6	-73.2	-60.8	29	-5.7	-80	-324.0099	3.426365
7	-17.2	-17.8	25.2	12.2	-56	-132.02	6.675581
7	5.7	.6	20	16.3	-41.2	36.92	5.477193
6	15	14.7	10.5	28.6	2.3	43.75	1.916667
5	32	31.6	3.2	34.8	26.9	-115.92	4.6225
3	-67.2	-67.6	8.9	-58.8	-76.6		
3	21.4	23.3	4.9	28.8	19.6	8.2	.6168224
2	18.5	18.5	11.2	26.4	10.6	15.4	.1675676
2	17.5	17.5	2.7	19.4	15.6	17	.0285714
3	17.4	17.1	.6	17.4	16.4	34.6	.9885057
2	13.5	13.5	13.7	23.2	3.8	23.2	.7185185
2	18.4	18.4	1.4	19.4	17.4	22.8	.2391304
2	21.2	21.2	0	21.2	21.2	47	1.216981
2	39.9	39.9	2.1	41.4	38.4	58.2	.4586466
3	50	48.7	2.2	50	46.2	54.6	.092
4	50	50	0	50	50	47.4	.052
4	48.6	48.8	1	50	47.8	26.8	.4485597
2	29.5	29.5	.7	30	29	42.2	.4305085
2	37.1	37.1	3	39.2	35	33.72	.0911051
1	21.6	21.6		21.6	21.6	43.02	.9916667
1	36.1	36.1		36.1	36.1	18.48	.4880886
1	41.5	41.5		41.5	41.5	97.0798	1.339272
1	205	205		205	205	203.4997	.0073185
1	195	195		195	195	183.61	.0584103
1	103.2	103.2		103.2	103.2	139.8358	.3549981
1	199.5	199.5		199.5	199.5	220.26	.1040602
1	215.3	215.3		215.3	215.3	249.0949	.1569666
7	8.6	8.2	.9	9.4	7.1	12.6	.4651163
7	13.5	13.8	2.5	17.3	10.5	15.2	.1259259
9	17.3	17.2	1.7	19.3	14.1	11.7	.3236994
9	6.4	8	3.8	17.7	6	-2.4	1.375
