NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
1	44.5	44.5		44.5	44.5	46.0909	.0357506
4	48.4	48.1	1.6	49.5	46.2	47.2	.0247934
3	56.2	54.6	2.8	56.2	51.4	53.9	.0409253
5	58.9	58.5	.7	58.9	57.4	59.1	.0033956
10	69.3	69.7	2.3	73.4	66.7	76	.0966811
13	86.7	85.5	2.2	89	81.1	88.19	.0171857
13	110.6	106	7.5	114.5	95.6	123.18	.1137432
11	121.2	122.5	4.3	132.8	118.1	118.68	.0207921
12	133.5	133.1	4.8	142.4	126.8	136.88	.0253184
7	151.3	151.9	1.3	153.5	150.3	148.35	.0194977
4	177.7	177.7	1.5	179.6	175.8	163.56	.0795723
7	175.8	174.7	2.2	176.8	171	175.02	.0044369
7	175.8	174.1	4.5	180.6	166.4	157.19	.1058589
9	118.3	121.4	8	136.4	115.8	124.27	.0504649
7	131.2	133.4	6.7	144.5	127	126.39	.0366616
7	123.8	124.6	5.3	134.8	119.1	111.86	.0964459
6	204.3	203.1	6.1	209.5	195.5	190.78	.0661772
7	210.7	212.2	7.2	221.5	202.8	196.94	.0653061
8	196.9	195.4	4.9	200.9	187.1	208.22	.0574911
6	135.1	143.7	16.8	168.3	130.2	141.44	.0469282
6	155.9	157.9	8.2	169.3	148.1	189.33	.2144323
7	193.5	193.5	6.4	203.7	181.7	217.54	.1242377
6	209.2	209.8	8.8	225.1	198.9	215.35	.0293977
6	236.9	238.5	8.6	254.7	231	215.9	.088645
6	214.5	213.6	7.2	221.4	202.4	236.58	.1029371
4	365	368.5	9.2	382	361.9	410.25	.1239726
2	340.8	340.8	7.1	345.8	335.8	360.2128	.0569624
3	334.1	334.4	4.8	339.3	329.8	351.62	.0524394
2	38.7	38.7	2.2	40.2	37.1	42.7	.1033592
2	44.9	44.9	0	44.9	44.9	42.4	.0556793
2	13.8	13.8	2.8	15.7	11.8	5.4	.6086956
1	35.4	35.4		35.4	35.4	27.8	.2146893
1	56.6	56.6		56.6	56.6	33.69	.4047703
1	16.5	16.5		16.5	16.5	19.66	.1915151
1							.0880022
1							.0430689
1							.1172645
1							.2143324
1							.004945
2	7.1	7.1	.3	7.3	6.9	7.1976	.0137465
3	10.2	10.4	1	11.5	9.5	9.1507	.1028726
6	9.6	10	.9	11.2	9	5.8714	.3883958
2	3.6	3.6	1.4	4.6	2.7	3.2311	.1024722
2	7.3	7.3	1.4	8.2	6.3	10.3443	.4170274
4	16.8	16.1	1.8	17.5	13.5	15.5285	.0756845
5	17.6	17.6	.9	18.5	16.2	16.2314	.0777614
8	14.5	15.1	2.9	22	12.4	16.6148	.1458483
6	16.6	16.6	.6	17.4	15.7	13.3848	.1936868
3	20.5	20.7	.4	21.2	20.4	21.6203	.0546488
3	20.9	20.4	1.1	21.2	19.1	23.5972	.1290526
6	27.2	26.9	.9	28	25.6	28.1125	.0335478
7	32.9	32.5	1.6	34.1	29.5	33.775	.0265957
6	40.2	40.2	.3	40.6	39.8	36.8312	.083801
6	45	44.7	1	45.6	43.6	45.4416	.0098133
10	62.9	62.5	1.9	64.6	59.3	69.935	.1118442
11	104.4	103.4	4.6	109.6	95.8	104.9925	.0056753
8	120.6	122.2	5.6	134.5	115.6	109.32	.0935323
7	64.6	63.9	2.9	67.6	59.8	62.4	.0340557
6	71.3	69.7	6.6	75	57.3	82.8675	.162237
7	76.3	76.3	6.6	86.3	66.7	72.8525	.0451835
8	82.5	81	4	84.1	72	81.16	.0162424
8	92.5	93.3	4.8	100.6	87.1	100.28	.0841081
8	109.6	110	7.2	121.9	99.4	110.63	.0093978
7	98.8	99.5	4.6	108.9	94.5	103.13	.0438259
7	107.6	106.5	2.5	110.1	103.6	96.22	.1057621
7	163.6	162.9	13.6	180.1	142.7	182.6617	.1165141
6	146.6	140.8	13.1	155.7	122.8	141.6961	.0334509
7	120.5	121.9	5	130.3	114.8	110.1638	.0857776
2	.1	.1	0	.1	.1	.1155	.155
2	-.4	-.4	0	-.4	-.5	-.249	.3775
1	-.6	-.6		-.6	-.6	-.7205	.2008333
1	.1	.1		.1	.1	.0854	.146
3	81.2	80.5	3	83.1	77.3	91.25	.1237685
2	113	113	8.1	118.7	107.2	77.52	.3139823
1	114.4	114.4		114.4	114.4	95.13	.1684441
1	66.5	66.5		66.5	66.5	82.38	.238797
1	157.5	157.5		157.5	157.5	139.52	.1141587
2	209.5	209.5	8.8	215.7	203.3	199.14	.0494511
1	156.5	156.5		156.5	156.5	156.64	
2	85.3	85.3	3.5	87.8	82.8	114.29	.3398593
1	-10.2	-10.2		-10.2	-10.2	-14.6	.4313726
1	0	0		0	0	-13.2	
1	-80	-80		-80	-80	-203.8	1.5475
1	-20.6	-20.6		-20.6	-20.6	-329.6	15
2	86.7	86.7	3.7	89.3	84.1	100.68	.1612457
3	88	97.1	17.4	117.2	86.1	82.85	.0585227
1	51.3	51.3		51.3	51.3	47.61	.0719298
1	75.4	75.4		75.4	75.4	86.17	.1428382
1	73.2	73.2		73.2	73.2	65	.1120219
1	78.8	78.8		78.8	78.8	89.44	.1350254
1	39.7	39.7		39.7	39.7	45.86	.1551637
1	60.9	60.9		60.9	60.9	77.89	.2789819
4	55.9	56.1	.4	56.6	55.9	62.6	.1198569
6	30.2	35.2	13.8	62.6	26.4	28.615	.0524834
7	41.2	40.9	3.8	45.6	33.8	39.325	.0455097
5	47	47.4	1.5	50	46	40.36	.1412766
4	62.2	61.9	1.4	63.2	60	60.82	.0221865
5	68.1	68	.9	69	66.7	76.675	.1259178
5	97.1	91.5	7.7	97.2	82.8	105.085	.0822348
5	120.8	120.3	1.2	120.8	118.1	127.235	.0532699
8	77.8	76.7	3.2	79.2	68.8	48.31	.3790489
6	62.5	62.4	1.3	64.6	61.1	63.485	.01576
7	105.6	102.5	9	112.5	86.1	109.46	.036553
7	129.2	129	5.8	137.5	118.1	132.58	.026161
7	123.6	124	4.4	130.6	119.4	126.865	.0264159
6	124.5	126.2	3.5	131.9	123.6	130.8	.0506024
7	115.3	122.4	13.7	143.1	109.7	163.596	.4188725
5	146.9	146.3	7.7	158.3	138.9	135.74	.07597
8	47.7	61	22.9	91.7	42.2	62.33	.3067086
7	91.7	94.1	10.7	112.5	83.3	97.26	.0606325
8	150.8	150.2	7.3	163.9	141.7	136.91	.0921088
8	98.9	108.3	22.1	158.3	93.9	65.68	.3358949
9	240.6	231.8	21.4	260.1	200.2	301.06	.2512884
8	557.5	522.6	96.4	588.4	299.1	603.9	.0832287
2	68.6	68.6	4.8	72	65.3	55.75	.1873178
1	54.2	54.2		54.2	54.2	42	.2250922
2	61.6	61.6	5.1	65.3	58	40.75	.338474
5	146.3	131.6	39	155	62.5	41.5	.7163363
1	114.5	114.5		114.5	114.5	82.625	.2783843
1	1.7	1.7		1.7	1.7	2.95	.7352941
1	7	7		7	7	3.2	.5428572
1	1.3	1.3		1.3	1.3	-2.9	3.230769
1	-80.3	-80.3		-80.3	-80.3	-65.8	.1805729
1	4.3	4.3		4.3	4.3	4.8	.1162791
1	-34	-34		-34	-34	-62.1	.8264706
1	-41.6	-41.6		-41.6	-41.6	-62.3	.4975961
1	-79.2	-79.2		-79.2	-79.2	-69.9	.1174242
1	23.7	23.7		23.7	23.7	22.3	.0590717
1	2.3	2.3		2.3	2.3	-3	2.304348
1	-8.7	-8.7		-8.7	-8.7	-25.2	1.896552
1	-8.7	-8.7		-8.7	-8.7	-434.8	
1	8.1	8.1		8.1	8.1	14.82	.8296296
1	16.6	16.6		16.6	16.6	.3	.9819277
1	53.5	53.5		53.5	53.5	36.7	.3140187
1	17.8	17.8		17.8	17.8		
2	25.3	25.3	.3	25.5	25.1		
1	-102.7	-102.7		-102.7	-102.7	-159.8	.5559883
2	123	123	42.4	153	93	71	.4227642
1	63	63		63	63	51	.1904762
1	-154.5	-154.5			-154.5	-42	.7281553
1	45.5	45.5		45.5	45.5	35	.2307692
1	-30	-30		-30	-30	-13	.5666667
1	-85	-85		-85	-85	-149	.7529412
1	-100	-100		-100	-100	-143	.43
1					-230	-324	.4086956
1	0	0		0	0	-11.6	
1	-57.1	-57.1		-57.1	-57.1	-152.6	1.672504
1	-104.5	-104.5		-104.5	-104.5	-106.1	.015311
1	-17	-17		-17	-17	-8.7	.4882353
1	32.4	32.4		32.4	32.4	20.2231	.3758302
1	8	8		8	8	8.85	.10625
1	21.7	21.7		21.7	21.7	18.79	.1341014
1	25.1	25.1		25.1	25.1	19.9275	.2060757
1	17.5	17.5		17.5	17.5	18.83	.076
1	38.1	38.1		38.1	38.1	40.165	.0541995
1	51.5	51.5		51.5	51.5	46.17	.1034951
3	20.3	20.7	1	21.8	20	14.5	.2857143
3	31.2	29.7	3.8	32.6	25.4	33.3	.0673077
2	26.9	26.9	4	29.7	24.1	14.8	.4498141
2	28.1	28.1	8	33.8	22.5	8.6	.6939502
2	36.5	36.5	1.3	37.5	35.6	35.58	.0252055
1	64.6	64.6		64.6	64.6	31.32	.5151703
1	78.5	78.5		78.5	78.5	75.63	.0365605
1	9.4	9.4		9.4	9.4	5	.4680851
1	3.1	3.1		3.1	3.1	4.9	.5806451
1	-46.9	-46.9		-46.9	-46.9	-96.5	1.057569
1	15.6	15.6		15.6	15.6	-96.5	7.185897
1	-1.9	-1.9		-1.9	-1.9	9.7	6.105263
1	27.5	27.5		27.5	27.5	34.1	.24
1	18.1	18.1		18.1	18.1	28.8	.5911602
1	-13.8	-13.8		-13.8	-13.8	-13.92	.0086957
1	29.5	29.5		29.5	29.5	16.1	.4542373
1	25	25		25	25	11.9	.524
1	22.5	22.5		22.5	22.5	-4.4	1.195556
1	17.5	17.5		17.5	17.5	1.1	.9371428
1	96	96		96	96	95	.0104167
1	77.5	77.5		77.5	77.5	69.5	.1032258
1	114.5	114.5		114.5	114.5	131.5	.1484716
1	141.5	141.5		141.5	141.5	174.5	.2332155
1	123.5	123.5		123.5	123.5	193.5	.5668016
1	58.7	58.7		58.7	58.7	61.34	.0449744
2							.0517483
1							
3	32.7	33.6	2	35.9	32.3	37.2766	.1399572
4	52.3	52.4	.3	52.9	52.2	52.4465	.0028011
4	77.9	79.3	4.3	85.3	75.9	79.2542	.0173838
5	120.3	121.6	4.5	129.4	117.7	119.6645	.0052826
2	119.5	119.5	.4	119.8	119.2	116.0012	.0292787
2	139	139	6.8	143.9	134.2	131.1158	.0567209
1							2.727331
1	4.1	4.1		4.1	4.1	9.8	1.390244
1	17.4	17.4		17.4	17.4	13.2	.2413793
1	55.2	55.2		55.2	55.2	111.4285	1.018632
1	100	100		100	100	-40	1.4
2	243.8	243.8	148.2	348.6	139	154	.3683347
1	137	137		137	137	112	.1824818
1	237	237		237	237	335	.4135021
1	236.5	236.5		236.5	236.5	187.3	.2080338
1	330	330		330	330	166.7	.4948485
1	74.7	74.7		74.7	74.7	121	.6198126
3	42.6	41.7	1.8	42.9	39.6	44.7	.0492958
1	45.4	45.4		45.4	45.4	49.5	.0903084
2	38.5	38.5	11.7	46.7	30.2	30.6	.2051948
1	16.2	16.2		16.2	16.2	16.5	.0185185
1	9.4	9.4		9.4	9.4	9.9	.0531915
1	5.3	5.3		5.3	5.3	-52.4	10.88679
1	33.3	33.3		33.3	33.3	12.9	.6126126
1	43.2	43.2		43.2	43.2	48.2	.1157407
2	52.1	52.1	3.5	54.5	49.6	35.2	.3243762
1	11.3	11.3		11.3	11.3	12.7	.1238938
1	8.3	8.3		8.3	8.3	7	.1566265
1	0	0		0	0	-62	
1	7.9	7.9		7.9	7.9		
1	29.8	29.8		29.8	29.8	15.2	.4899329
1	4.2	4.2		4.2	4.2	8	.9047619
1	6.9	6.9		6.9	6.9	12.3	.7826087
1	12.5	12.5		12.5	12.5	12	.04
1	103.8	103.8		103.8	103.8	122.11	.1763969
1	110.8	110.8		110.8	110.8	130.3434	.1763845
1	126.7	126.7		126.7	126.7	103.072	.1864878
1	34.4	34.4		34.4	34.4		
2	103.4	103.4	12.6	112.3	94.5	103.7603	.0034845
3	196.4	195.1	12	206.5	182.5	205.5677	.0466787
3	211.4	230.9	44	281.3	200	89.0124	.5789385
1						-375.5336	.2829983
3	147.4	154.6	13.4	170	146.3	226.0995	.5339179
3	89	98.4	24.7	126.4	79.7	73.8701	.1699989
2	13	13	4.2	15.9	10	-15.752	2.211692
1	68.5	68.5		68.5	68.5	104	.5182482
2	63.2	63.2	.4	63.5	62.9		
1	90.1	90.1		90.1	90.1	100.98	.1207547
1	112.1	112.1		112.1	112.1	90.46	.1930419
1	67.2	67.2		67.2	67.2	93.16	.3863095
1	59.3	59.3		59.3	59.3	60.82	.0256324
1	128.7	128.7		128.7	128.7	131.8765	.0246814
1	78.4	78.4		78.4	78.4	74.5478	.0491352
2	37.7	37.7	4	40.5	34.9	39.5525	.0491379
1	48.1	48.1		48.1	48.1	41.8725	.1294699
1	34.2	34.2		34.2	34.2	32.785	.0413743
1	122.1	122.1		122.1	122.1	106.88	.1246519
1	108.7	108.7		108.7	108.7	82.17	.2440662
1	85.5	85.5		85.5	85.5	79.7	.0678363
1	108.7	108.7		108.7	108.7	131.2453	.2074085
1	4.5	4.5		4.5	4.5	.9908	.7798222
1	-4	-4		-4	-4	-11.3411	1.835275
1	8.2	8.2		8.2	8.2	2.35	.7134146
2	-11.7	-11.7	0	-11.7	-11.7	-13.33	.1393162
3	8.8	8.9	.5	9.4	8.4	10.9842	.2482045
5	26.6	27.8	3.7	32.5	23.9	29.3664	.104
10	42.3	42.5	1.6	45.8	40.9	44.0342	.0409976
8	51.3	51.5	1.6	54.7	49.6	45.2058	.1187953
7	33.6	34.3	2.4	38.1	31.1	35.7605	.0643006
6	35.8	36.3	1.3	37.9	34.8	39.125	.0928771
5	36.9	37.7	4	44.3	34.6	40.155	.0882114
6	48.1	48.5	4.9	55.5	40.9	49.56	.0303534
10	64.9	64.7	2.5	69	61.6	67.26	.0363636
8	84.6	85.2	1	87.3	84.6	90.19	.0660757
6	97.3	99.1	3.5	103.6	95.5	102.25	.0508736
7	68.4	67.8	3.9	73.8	62	68.27	
5	20.9	21.4	3	25.6	18.2	12.42	.4057416
1	16.9	16.9		16.9	16.9	20.2589	.1987515
1					-202.5	-206.9	.0217284
1	-87.6	-87.6		-87.6	-87.6	-114.46	.306621
1	-44.4	-44.4		-44.4	-44.4	-41.4745	.0658896
1							.2779056
1	25.7	25.7		25.7	25.7	15.9	.381323
2	1.9	1.9	.2	2	1.7	-4.2	3.210526
1	-18.8	-18.8		-18.8	-18.8	-14.8	.212766
1	10.7	10.7		10.7	10.7	9.8	.0841122
1	20.6	20.6		20.6	20.6	16.25	.2111651
1	16.6	16.6		16.6	16.6	16.6	
1	14.4	14.4		14.4	14.4	12.1	.1597222
1	2.9	2.9		2.9	2.9	11.2	2.862069
1	10.8	10.8		10.8	10.8	13.5	.25
6	102.8	103.1	3.7	108.1	98.7	105.6	.0272374
6	97.8	97	4.7	103.1	89.3	93.3	.0460123
7	85.8	90	5.9	97.3	84.1	91.5	.0664336
12	92.1	93.2	6.3	101.2	78.9	98.2	.0662324
9	80.5	81.8	13.7	108.6	65.3	75.96	.0563975
11	86.3	87.2	7.7	101.8	72.5	84.85	.0168019
11	48.3	47.6	4.9	54.6	37.4	39.36	.1850932
11	104.8	103.3	7.9	117.3	88.8	101.82	.0284351
8	90.4	87.7	7.3	93.8	74.2	86.47	.0434735
10	41.1	42.5	4	51.6	37.8	37.31	.0922141
12	28.1	27.4	3.4	31.3	18.5	28.93	.0295374
9	46.4	47.7	5.3	56.5	41.6	42.86	.0762931
9	60.8	59.5	2.8	64.1	55.3	37.98	.375329
8	76.7	75.4	3.4	78.8	70	80.52	.0498044
9	73.7	74.4	4.9	80.5	66.3	73.78	
7	87.4	88.1	4.6	94.6	81.1	91.3499	.0451934
6	90.7	95.5	14.2	121.6	83.3	97.52	.0751929
6	169	169.5	3.3	173.3	165.1	176.6699	.045384
4	159.3	152.3	26.3	175.8	114.6	142.14	.1077213
2	158.4	158.4	1.4	159.4	157.4	166.89	.0535985
2	161.5	161.5	8.7	167.6	155.3	158.74	.0170898
2	164.5	164.5	19	178	151.1	188.26	.1444377
2	125.4	125.4	3	127.6	123.3	117.33	.0643541
2	82.4	82.4	7.6	87.8	77.1	60.31	.2680825
2	80.3	80.3	19.7	94.2	66.4	113.25	.4103362
2	78.2	78.2	7.5	83.6	72.9	280.2	2.58312
3	234.2	230.2	7.8	235.3	221.2	228.31	.0251494
1	14.1	14.1		14.1	14.1	7.2	.4893617
1	8.8	8.8		8.8	8.8	19.4	1.204545
1	12.8	12.8		12.8	12.8	3.6	.71875
1	17.6	17.6		17.6	17.6	25.9	.4715909
1	-18.4	-18.4		-18.4	-18.4	-81.51	3.429891
1	-85	-85		-85	-85	-155	.8235294
1	8.7	8.7		8.7	8.7	15.6	.7931035
1	32.4	32.4		32.4	32.4	11.9	.6327161
1	16.2	16.2		16.2	16.2	5.2	.6790124
1	32.4	32.4		32.4	32.4	38.9	.2006173
1	590	590		590	590	169	.7135593
1	107	107		107	107	54	.4953271
1	34	34		34	34	27	.2058824
1	22	22		22	22	-70	4.181818
1	386	386		386	386	382.5	.0090674
1	193	193		193	193	220	.1398964
1	-3.3	-3.3		-3.3	-3.3	-2.1	.3636364
1	-.8	-.8		-.8	-.8	-48.8	
1	-9.9	-9.9		-9.9	-9.9	-10	.010101
1	3.3	3.3		3.3	3.3	-51.6	16.63636
1							.0761543
1	157	157		157	157	187	.1910828
1	55	55		55	55	69	.2545455
1	184	184		184	184	149	.1902174
2	20.8	20.8	1.8	22.1	19.5	15.25	.2668269
1	21.9	21.9		21.9	21.9	23.1	.0547945
6	21.7	22	2.8	26.2	19	19.85	.0852535
3	13.5	16.2	5.1	22.1	13	11.325	.1611111
2	13.2	13.2	1.5	14.2	12.1	13.075	.0094697
2	17.7	17.7	1.9	19	16.4	15.575	.1200565
1	20.2	20.2		20.2	20.2	16.6025	.1780941
1	22.1	22.1		22.1	22.1	-2.5825	1.116855
1	2.9	2.9		2.9	2.9	-22.6	8.793103
1	-58.9	-58.9		-58.9	-58.9	-58.9	
1	-38.9	-38.9		-38.9	-38.9	-32.8	.1568123
1	2.9	2.9		2.9	2.9	-60.6	
1	12.2	12.2		12.2	12.2	11.6	.0491803
1	-40.3	-40.3		-40.3	-40.3	-54.3	.3473946
1	-18.3	-18.3		-18.3	-18.3	-55.6	2.038251
1	-3.7	-3.7		-3.7	-3.7	-39.4	9.648648
1	25.9	25.9		25.9	25.9	-65.63	3.533977
1	433.9	433.9		433.9	433.9	487.2722	.1230058
1	375.5	375.5		375.5	375.5	426.3632	.1354546
1	520.9	520.9		520.9	520.9	505	.0305241
3	557	562	18	582	547	366	.3429084
3	604	590.7		848	320	246.7	.5915563
1	452	452		452	452		
1	179	179		179	179	175.1	.0217877
1	229	229		229	229	-439.3	2.918341
1	80.3	80.3		80.3	80.3		
1							4.230659
1	102.2	102.2		102.2	102.2	93.7	.0831703
1	5	5		5	5	3.2	.36
1	9.5	9.5		9.5	9.5	9.1	.0421053
1	8.5	8.5		8.5	8.5	8.7	.0235294
1	8.5	8.5		8.5	8.5	9.1	.0705882
1	6.5	6.5		6.5	6.5	-4	1.615385
1	8.4	8.4		8.4	8.4	11.1	.3214286
2	12.4	12.4	.1	12.4	12.3	-36.5	3.943548
2	-40.1	-40.1	1.2	-39.3	-41	-50.1	.2493766
2	12.7	12.7	0	12.7	12.7	-2.5	1.19685
2	8.9	8.9	1.2	9.8	8.1	-55.7	7.258427
2	40.5	40.5	9.1	46.9	34.1	36.9	.0888889
3	61.9	61.9	2.1	64	59.8	62.4	.0080775
5	53.3	60	15.3	76.8	46.9	28.8	.4596623
2	41.8	41.8	13.9	51.6	32	32.4	.2248804
3	36.3	36.3	2.2	38.4	34.1	38.7	.0661157
3	40.6	45.9	15.2	63.1	34.1	64.6	.591133
1	56.6	56.6		56.6	56.6	70.97	.2538869
1	67.9	67.9		67.9	67.9	60.2	.1134021
1						-296.3	.2069246
1						-307.4	.1017921
1						-277.8	.0779954
1					-196.4	-415.3	1.114562
1	-130	-130			-130	-130	
1							
1	46.9	46.9		46.9	46.9	44	.0618337
1	45.7	45.7		45.7	45.7	36.5	.2013129
1	16.4	16.4		16.4	16.4	14.4	.1219512
1	14.4	14.4		14.4	14.4	7.1	.5069444
1	14.1	14.1		14.1	14.1	17.7	.2553191
1	20.6	20.6		20.6	20.6	15.3	.2572815
1	13.4	13.4		13.4	13.4	14.9	.1119403
1	9.3	9.3		9.3	9.3	11.4	.2258064
1	15.5	15.5		15.5	15.5	14.3	.0774194
1	38.6	38.6		38.6	38.6	44.14	.1435233
1	46.8	46.8		46.8	46.8	45.95	.0181624
1	215	215		215	215	270	.255814
1	294	294		294	294	246	.1632653
1	112	112		112	112	77	.3125
1	165	165		165	165	131	.2060606
1	13	13		13	13	14.5454	.1188769
1	26	26		26	26	-17.9091	1.688812
1	-71.5	-71.5		-71.5	-71.5	-78.9999	.1048937
2	54	54	3.3	56.4	51.7	63.0908	.1683481
3	167.4	154	25.4	170	124.7	174.545	.0426822
6	78.6	84.1	13.7	111.3	75.8	80.5	.024173
5	84.4	109.9	36.6	160.1	82.5	87.17	.0328199
4	141.2	143.4	6.8	153.3	137.7	158.53	.1227337
1	191.3	191.3		191.3	191.3	178.77	.0654992
1	228.5	228.5		228.5	228.5	250.18	.0948796
3	157	158.1	2.1	160.5	156.8	151.55	.0347134
2	130.5	130.5	2	131.9	129.1	128.93	.0120307
1	-3.6	-3.6		-3.6	-3.6	-28.91	7.030556
1	255.2	255.2		255.2	255.2	236.58	.0729624
1	266.1	266.1		266.1	266.1	292.07	.0975949
1	193.1	193.1		193.1	193.1	213.21	.1041429
2	406	406	17.9	418.6	393.3	415.07	.0223399
2	497.1	497.1	24.3	514.3	480	576.46	.1596459
3	875.8	861.9	41.8	894.9	814.9	878.6168	.0032163
1	102.8	102.8		102.8	102.8	134.2726	.3061537
2	70.3	70.3	0	70.3	70.3	44.7	.3641536
2	-67.1	-67.1	10.7	-59.5	-74.7	-164.4	1.450075
2	-10.8	-10.8	38.3	16.3	-37.9	-73.3	5.787037
1	1	1		1	1	3.1	2.1
1	32.5	32.5		32.5	32.5	21.21	.3473846
1	12	12		12	12	11.6	.0333333
1	10	10		10	10	10.7	.07
1	-3.3	-3.3		-3.3	-3.3	1.3	1.393939
1	10.7	10.7		10.7	10.7	14.4	.3457944
1	201	201		201	201	190.6665	.0514104
1	7.7	7.7		7.7	7.7	-208.9998	
1	3.7	3.7		3.7	3.7	16.6666	3.504487
1	15	15		15	15	-170.9998	12.39999
1	34.8	34.8		34.8	34.8	-215.6664	7.19731
1	68.4	68.4		68.4	68.4	-40.7	1.595029
1	28.8	28.8		28.8	28.8	21.6	.25
1	32.8	32.8		32.8	32.8	40.8	.2439024
2	49.8	49.8	1.9	51.1	48.4	53.1	.0662651
1	60.2	60.2		60.2	60.2	20.03	.6672757
1	86	86		86	86	101.82	.1839535
2	98.4	98.4	2	99.8	97	98.58	
1	119.3	119.3		119.3	119.3	126.94	.0640402
3	116.4	116.5	3	119.5	113.5	101.86	.1249141
1	70.2	70.2		70.2	70.2	73.67	.0494302
2	101.5	101.5	0	101.5	101.5	112.15	.1049261
1	141.5	141.5		141.5	141.5	134.44	.049894
3	162.9	161.1	3.1	162.9	157.5	168.23	.0327195
3	175.3	176.8	6.8	184.2	170.9	178.8	.0199658
2	181.6	181.6	3.7	184.2	178.9	188.31	.0369493
2	168.7	168.7	4.3	171.7	165.6	154.37	.0849437
1	152.2	152.2		152.2	152.2	140.63	.0760184
1	173	173		173	173	185.45	.0719653
2	198	198	1.9	199.3	196.6	191.45	.0330808
1	204.8	204.8		204.8	204.8	199.12	.0277344
1	221.6	221.6		221.6	221.6	253.91	.1458032
1	39.2	39.2		39.2	39.2	33.05	.1568878
4	60.9	62.2	7.3	71.9	55.1	59.47	.0234811
1	53.9	53.9		53.9	53.9	64.04	.1881262
3	115.2	115.3	.6	115.9	114.8	106.84	.0725694
1	35.1	35.1		35.1	35.1	37.5	.0683761
1	16	16		16	16	15.875	.0078125
1	10.2	10.2		10.2	10.2	-18.125	2.776961
1	10.9	10.9		10.9	10.9	6.625	.3922018
1	12.7	12.7		12.7	12.7	-41.25	4.248032
1	23.5	23.5		23.5	23.5	34.525	.4691489
1	38.4	38.4		38.4	38.4	30.4	.2083333
1	30.7	30.7		30.7	30.7	26.9	.1237785
1	21.1	21.1		21.1	21.1	14.3	.3222749
1	16	16		16	16	-96.5	7.03125
2	71.3	71.3	6.6	75.9	66.6	66.87	.0621318
1	100	100		100	100	83.73	.1627
1	79.8	79.8		79.8	79.8	86.46	.0834586
2	103	103	6.6	107.7	98.4	95.85	.0694175
1	100.3	100.3		100.3	100.3	97.78	.0251246
1	132.7	132.7		132.7	132.7	148.0099	.1153723
3	156.5	157.6	10.3	168.4	147.9	159.75	.0207668
3	179.2	178.2	12	189.7	165.8	191.26	.0672991
3	213.4	190.7	60.2	236.3	122.4	130.57	.3881443
3	213.4	212.9	12.6	225.2	200.1	194.95	.0864574
2	239.6	239.6	10.1	246.7	232.4	208.7802	.1286302
2	225.2	225.2	16.7	237	213.4	211.71	.0599023
3	227.7	227.9	4	231.9	224	225.62	.0091348
3	206.3	216.5	31.1	251.4	191.7	210.05	.0181774
2	125.4	125.4	70	174.9	75.9	89.78	.284051
1							.5504403
1							.3195087
1							.0983446
1	5.6	5.6		5.6	5.6	5	.1071429
1	5.3	5.3		5.3	5.3	5.9	.1132075
1	.2	.2		.2	.2	.04	.8
1	.5	.5		.5	.5	-1	3
2	25.2	25.2	6.1	29.5	20.9	26.2	.0396825
2	59.6	59.6	1.2	60.4	58.7	43.8	.2651007
2	56.3	56.3	18.3	69.3	43.4	56	.0053286
5	73.7	71	5.7	74.3	60.9	45.6	.3812754
7	79.9	79.8	8.7	90.9	68.1	72.14	.0971214
4	26.3	26.1	15.5	40.7	11.2	3.22	.8775665
3	2.4	4.2	3.1	7.7	2.4	2.58	.075
2	-131.6	-131.6	7.4		-136.8	-144.38	.0971125
1	54.4	54.4		54.4	54.4	53.57	.0152574
2	89.8	89.8	6.3	94.2	85.3	97.0453	.0806826
4	124.5	122.6	8.3	129.5	111.8	127.9999	.0281116
6	31.1	17.1	27.2	40.2	-26	-20.6	1.662379
11	38.4	39.7	23.5	97.3	18	12.9	.6640625
9	116.4	117.6	11.4	135.3	104.3	110	.0549828
7	-118.9	-121.8	7.7	-114.3	-134.9	-107.32	.0973928
9	-97.9	-91.4	13.7	-60	-101.1	-116.98	.1948927
8	-136.5	-140.4	14		-165.2	-126	.0769231
7	21.2	36.6	36.5	93	8.1	7.04	.6679245
4			12.1		-221.2	-275.58	.3622343
3	32.6	31.8	2.5	33.7	29	41.59	.2757669
4	76	76.7	4.5	82.8	71.9	84.7	.1144737
1	-54.9	-54.9		-54.9	-54.9	-166.45	2.031876
1	-1	-1		-1	-1	-13.19	12.19
1	171.6	171.6		171.6	171.6	150	.1258741
2	43.6	43.6	16.4	55.2	32	27.64	.366055
2	13	13	4.2	16	10	22.72	.7476923
1	74	74		74	74	83.78	.1321622
3	64	58.7	9.2	64	48	71.6	.11875
4	145.9	143.9	30.7	175.9	108	154.64	.059904
4	125	128.1	11.1	143.9	118.3	121.02	.03184
2	66.8	66.8	74.7	119.6	14	35.0944	.4746347
2	27.8	27.8	16.7	39.6	16	14.75	.4694245
4	99	92.4	13.9	100	71.5	106.49	.0756566
4	331.9	309.6	50.7	340.7	233.8	325.0781	.0205541
2	291.8	291.8	5.7	295.8	287.8	293.6865	.006465
4	67.8	64.6	11.7	74.9	48	52.1	.2315634
6	96.5	90.9	15.6	110.9	71.9	113.6	.1772021
6	162.1	157.2	12.3	165.2	132.5	180.3	.1122764
