NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
12	46	46.1	2.7	52	42.2	40.67	.1158696
9	58.3	56.3	4.5	59.9	45.4	64.6	.1080618
8	75.4	75	2.5	77.7	71.4	71.76	.0482759
9	84	84.2	2.1	87.5	81.3	81.76	.0266667
10	97.6	97	5.1	107.2	89.4	110.42	.1313525
11	130.3	131.7	5.6	143.8	122.7	142.21	.0914045
14	146	145.3	6	155.4	133.3	126.69	.1322603
12	123.2	124.5	6.4	139.9	118.1	134.38	.0907468
12	136.8	137.7	3.3	144.7	133.7	134.02	.0203216
10	136.6	136.5	6.3	147.6	127	130.65	.0435578
10	110.9	118.1	18	157.9	104.2	92.43	.1665464
8	84.7	90	16.2	122.1	75.5	78.48	.0734357
10	94.4	94.4	5.3	102.4	87.3	87.81	.0698093
9	112.7	113.1	4.5	119.6	107.6	108.24	.0395741
6	113.9	112.4	9.9	122.2	100.1	125.23	.0994732
6	122.4	124.5	9.1	137.6	115.8	159.37	.3020425
5	154.1	155.4	7.9	168.3	147	154.29	
5	187	185.3	8.6	196.4	172.8	162.86	.1290909
6	162.5	163.4	14.3	184.8	142.5	169.94	.0457846
6	195	193.4	12.6	207.4	170.5	164.38	.1570256
5	232.3	235	17.3	261.6	218	179.1371	.2288545
1	-53	-53		-53	-53	69	2.301887
4	46.9	49.9	7.6	61	45	88	.8763326
4	102	103	22.3	131	77	94	.0784314
7	110	111.9	16.1	139	95	116	.0545455
10	116.5	114.1	13.4	133	86.4	104	.1072961
10	124	129.2	29	210	112	108	.1290323
8	95.5	97	11.3	111	81	128	.3403141
11	129	123.4	19.9	149	97	76	.4108527
10	100	98.3	10.8	113	77	122	.22
13	145	145.3	5.8	156	137	164	.1310345
14	161.5	156.9	10	169	140	133	.1764706
16	101	118.3	40.8	212	72	-44	1.435644
6	-65	-68.2	8.8	-64	-86	-134	1.061538
12	-50	-62.7	40.3	-7	-140	-74.2	.484
13	41	40.9	11.3	62.5	22	45.1	.1
13	75	73.6	11.3	86	54	93.4	.2453333
8	25	25.8	5.9	37	19	43.7	.748
8	67.5	64.5	12.8	80	35.7	79.2	.1733333
6	103.5	104.3	4.8	111	97	112	.0821256
9	176.9	182.2	20.5	221	156	189.4	.0706614
12	225.5	226.1	15.4	252.1	198	210.8	.0651885
11	168	180.1	28.3	233	146	70.2	.5821428
9	16.3	10.5	19.4	40.1	-25.7	-65.1	4.993865
11	127.6	126.6	11.2	140	101.9	155.5	.218652
16	198.4	200.4	22.1	241	166.4	139.5	.296875
14	170.5	177.1	23.6	221	138.5	184.6	.082698
12	225	227	16	255.3	206	230.9	.0262222
15	276.7	275.8	18.3	305	239	308.9	.1163715
18	403.8	400.6	19.1	436.5	366.2	275.6	.3174839
14	158	166	60.8	245	98.3	156.8	.0075949
12	229.9	230.4	7.9	247.2	216	173.09	.2471074
11	233.5	229	46.4	321.4	172.4	164.34	.2961884
12	167	173	34.8	228.7	119.7	111.72	.331018
11	-138.3	-142.3	73.6	26.3		-115.73	.163196
10	139.8	132.8	32.8	179.6	76.6	130.26	.0682403
9	220.9	231.3	31.6	278.3	191.1	328.82	.4885468
1	41.8	41.8		41.8	41.8	28	.3301435
4	19.9	19.4	2.9	21.8	16.1	6.1	.6934673
4	11.9	11.4	5.5	16.1	5.7	-80.7	7.781513
3	9.5	9.5	0	9.5	9.5	8.3	.1263158
2	12.4	12.4	1.3	13.3	11.4	-41.3	4.330645
3	19	17.7	5.8	22.7	11.4	2.4	.8736842
7	17.2	16.3	3	20	12.3	18.1058	.0526628
7	21	22.2	2.6	27.1	19.5	20.9523	
6	28.5	26.6	4	30.2	19.9	36.232	.2712983
5	59.4	58.2	9.4	71	48.7	91.634	.5426599
7	141.3	140	6.5	151.1	132	158.7524	.1235131
6	186.5	189.4	14.7	217.2	176	248.3395	.3315791
8	205.5	205.7	37.9	250	135.2	-170.6266	1.8303
3	-117.8	-120.2	4.8	-117.1	-125.7	-239.6893	1.034714
3	-11.2	-11.8	1.6	-10.5	-13.6	-15.6302	.3955536
2	6.1	6.1	.6	6.5	5.7	5.7318	.0603607
2	-18.3	-18.3	37	7.9	-44.5	-44.2043	1.415536
1	7	7		7	7	8.29	.1842857
2	17	17	1.5	18.1	16	18.24	.0729412
4	32.3	31.8	3.8	35.4	27.3	37.05	.1470588
3	41.1	41.6	4.2	46	37.6	39.48	.0394161
4	46.1	46.2	.3	46.5	45.9	43.7	.0520607
4	50.3	49.4	2.6	51.3	45.5	54.109	.0757256
2	46.6	46.6	.9	47.2	45.9	48.32	.0369099
4	48.7	48.4	6.7	54.8	41.3	39.31	.1928131
2	34.2	34.2	4	37	31.3	15.3333	.5516579
4	30.7	32.4	5.1	39.9	28.3	-17.6666	1.575459
5	14.3	14.8	2.4	17	11.3	24.6666	.7249371
3	17	13.2	6.5	17	5.7	-15.3333	1.901959
4	0	.7	1.5	3	0	16	
5	0	-3.4	18.6	17	-34	21	
4	4	.2	10.9	8.7	-15.7	16	3
6	15.8	15	3.4	18.3	8.7	36	1.278481
7	17	17	2.9	21.7	14.3	9.6667	.4313706
7	22.7	26.1	8.7	41.7	17	9	.6035242
7	34	32	7.8	44.7	20	39	.1470588
10	18.1	20.1	3.7	28	17	10.9333	.3959503
9	56	54.1	7.9	61.7	37	26.7666	.522025
9	50.7	47.1	8	53.3	31	57.4666	.1334635
10	168.9	170.3	3.2	177.3	168.2	185.6998	.099466
12	331	332	8.3	346.4	321.3	335.6663	.0140976
9	389	395	42.6	500.7	360.6	349.633	.1012005
9	235.7	240.4	18.2	270.5	221.7	288.8997	.2257094
10	423.7	425.8	30.9	466.7	372.9	437.8662	.0334345
13	371.3	372.9	34.3	418.7	306	169.6332	.5431371
13			120.5			-354.133	.1431575
15	152.7	158.1	19.1	186.4	122.3	133.5999	.1250825
17	-131	-94.3	57	0	-162.3	-180.4665	.3776069
17	15.1	9.3	18.1	30.3	-45	40.2333	1.664457
18	57.1	55.6	11.7	81.9	36.2	59.1666	.0361926
19	76.4	75.8	10.2	95.5	53.3	95.3332	.2478168
17	74.7	75.7	23.4	119.9	36.7	-183.1665	3.452028
8			30.2			-496.0661	1.394141
12	31.8	34.7	25.4	87	-7	37.0433	.1648836
4	-42.4	-39.1	45.5	7.1	-78.8	-397.3596	8.371689
8	38	32.2	19.6	58.3	-.7	18.8333	.5043868
8	27.4	30.6	31.8	90.2	-21.4	388.4463	13.17687
10	1328.7	1292.6		1615.3	804.5		.7278876
9			138.5				.0057583
2	.6	.6	1.8	1.9	-.7	2.97	3.95
8	15.6	14.9	2.9	17.7	8.8	16.5	.0576923
5	18.8	19	1.5	20.5	17.4	18.3	.0265957
5	17.2	17.7	.9	18.8	16.9	13.4	.2209302
7	12.3	11.9	1.2	13.2	9.5	4.4	.6422764
8	3	3	1.3	6	1.8	-9.2	4.066667
12	-4.3	-3.5	3.1	1.1	-7.7	-6.8	.5813953
13	-6.8	-7.4	2.5	-3.4	-11.5	-9.8	.4411765
9	6.2	5.7	2.6	9.2	0	7.3	.1774193
13	7.1	6.7	2.5	11.4	2.8	2.5	.6478873
14	6.4	6.8	3.8	13.5	3.1	2.6	.59375
17	-18.8	-8.8	13.8	8	-27.1	-35	.8617021
13	4.3	3.5	1.8	5.4	-1.5	3.8	.1162791
12	6.2	6.5	1	8.1	4.6	-5.68	1.916129
10	3.6	3.8	1.3	6.3	2.5	2.14	.4055555
1	60.9	60.9		60.9	60.9	36.4	.4022988
1	67.9	67.9		67.9	67.9	40.8	.3991163
1	45.2	45.2		45.2	45.2	36.15	.2002212
2	36.6	36.6	.6	37	36.1	26.85	.2663935
1	26.3	26.3		26.3	26.3	36.25	.378327
2	39.5	39.5	2.3	41.1	37.8	44.45	.1253165
2	58.8	58.8	1.7	60	57.5	60.6	.0306122
2	30.1	30.1	1.9	31.4	28.8	17.555	.4167774
2	28.9	28.9	23.3	45.3	12.4	24.4	.1557093
2	80.6	80.6	4.8	84	77.2	67.82	.1585608
2	66.5	66.5	2.2	68.1	65	41.615	.3742105
1	62	62		62	62	70	.1290323
2	44	44	18.4	57	31	21	.5227273
3	53	53	0	53	53	-33	1.622642
2	97	97	0	97	97	-22	1.226804
1	53	53		53	53	29	.4528302
1	106	106		106	106	82.2	.2245283
1	276.1	276.1		276.1	276.1	304.29	.1021007
2	287.5	287.5	13.2	296.8	278.2	269.63	.0621565
1	286.5	286.5		286.5	286.5	188.53	.3419546
1	15.3	15.3		15.3	15.3	-70.45	5.604575
1	50.1	50.1		50.1	50.1	51.4	.0259481
2	50.5	50.5	1.8	51.7	49.2	18.1	.6415842
1	14.6	14.6		14.6	14.6	13.7	.0616438
1	16.7	16.7		16.7	16.7	-64.9	4.886228
1	-41.7	-41.7		-41.7	-41.7	-60.02	.4393286
1	67.3	67.3		67.3	67.3	60.6	.0995542
1	96.7	96.7		96.7	96.7	68.4	.2926577
3	64.5	62.3	8.5	69.5	53	114.2	.7705426
3	68.5	67	6.8	72.9	59.5	77.4	.129927
4	86.8	87.5	5.3	94.7	81.9		
4	5.6	6.8	2.4	10.3	5.6	7.8	.3928571
4	11	10.8	3	13.4	7.8	-31.7	3.881818
6	-12.1	-12.1	0	-12.1	-12.1	6.3	1.520661
7	5.6	7.1	2.7	12.9	5.4	-45.8	9.178572
4	9.3	7.4	4.9	10.8	.2	-106.1	12.4086
5	8.2	7.6	3	11.4	3.3	9.4	.1463415
10	11.2	12	3.2	18.5	7.5	-4.54	1.405357
8	7.5	-3.3	23.6	13.3	-48.8		
2	39.5	39.5	0	39.5	39.5	46.0609	.1660987
10	54.7	54.5	1.6	57.2	51.4	55.4015	.0128245
11	69.9	70.4	2.2	74	67.4	67.4628	.034867
13	59.2	65.5	14.6	95	49	53.9734	.0882872
11	67.9	67	4.1	71.7	60.3	87.5791	.2898248
11	109.8	100.1	17.2	115.1	68.4	112.8369	.0276585
9	80.8	90.1	20.2	133.7	76.1	77.6345	.039177
11	94.6	94.5	7.4	103.9	79.8	97.7953	.033777
12	135.7	136.1	2.8	140.4	130.2	144.8232	.0672307
11	179	179.3	3	184.1	174.8	143.8014	.1966402
5	198.6	201.8	9.5	217.9	193.3	207.5163	.0448958
8	242.9	242.9	7.6	253.2	230.3	241.4667	.0059008
9	259.4	261	5.9	269.7	255.3	260.2808	.0033955
8	221.1	225.4	48.7	282.1	126	172.9477	.2177852
8	133.5	133.7	7.8	144.6	119.5	155.3046	.1633303
10	226.3	225.2	14.9	243.7	201.9	228.0432	.007703
11	253.3	251.6	13.9	279.6	226.6	239.659	.0538531
12	266.6	264.7	12.2	280.6	239.1		
13	338	343.5	24	379.3	305.1	354.14	.0477515
15	441.8	444.6	14.8	470	418.1	499.1025	.1297024
13	585.5	571.5	51.2	612.2	421.6	435.5525	.2561016
14	610.1	605.9	27.8	636.9	531.8	497.555	.1844698
15	780.6	787.9	47.1	876.6	709.2	868.325	.1123815
15	989	987.2	31.5	1049	936	932.455	.0571739
16	860.5	872	38.8	944.2	821.8	816.91	.0506566
18	769.2	762.2	37.6	837	665.6	813.47	.0575533
20	1173.4	1159.7	54.6	1241.3	989.6		.0659877
20	1464.4	1466.6	82.1	1610.5	1228.7		.0219885
6	34.4	34.6	4.8	39.6	27.4	49.9266	.4513547
7	33.6	36.7	11.3	55.6	25.5	34.18	.0172619
10	42.5	43.2	7.4	54	28.9	60.55	.4247059
10	61.5	61.8	9.2	82.2	49.3	47.21	.2323577
10	86.8	81.4	15.6	102.2	52.9	68.76	.2078341
9	45.7	46.7	3.6	52.5	43	26.48	.4205689
7	51.2	52.1	3.5	57.9	47.1		
8	22	21.9	3.4	26.2	17.1	29.89	.3586363
7	30.3	29.8	1.9	32.5	26.9	30.4	.0033003
4	29.5	30.6	2.5	34.3	29.1	21.1	.2847458
9	23.5	24	2.4	29.8	21.5	20.6	.1234043
6	19.8	18.7	2.2	20.2	14.6	10.7	.4595959
6	14.9	14.3	2.7	16.8	10.8	14.1	.0536913
7	16.1	15.6	2.3	19	11.5	23.9	.484472
7	28	27.5	3.2	31.4	22.4		
7	27.3	28.3	2	30.9	26.1	27.6	.010989
7	32.5	31.8	2.6	33.6	26.2	30.3	.0676923
5	24.9	25.4	7.6	33.4	13.6	13.9	.4417671
3	22.6	24	3.1	27.6	21.9	26	.1504425
4	24.6	24.8	1.7	26.9	23	21.64	.1203252
5	26	22.9	4.6	26.5	17.3	12.75	.5096154
6	23	23.1	1.4	25.6	21.7	19.36	.1582609
6	13.8	13.7	.9	14.8	12.1	22.99	.665942
4	38.6	38.3	1.5	39.5	36.5	41.67	.0795337
6	35.9	36.1	.8	37.3	35.3	38.36	.0685237
6	31.1	31.3	1.9	33.9	28.6	31.32	.007074
6	66.2	66.4	1	67.8	65.3	59.03	.1083082
5	30.5	31.2	2.5	35.5	29.6	20.43	.3301639
8	38.5	37.5	3	40.9	31.3	38.96	.0119481
9	48.8	48.7	3.1	54.2	44.4	45.16	.0745902
11	42.9	42	3.4	44.7	33.4	44.12	.0284382
11	53	52.8	2.2	55.7	49.1	54.95	.0367925
8	38.4	38.6	2.6	42.2	35.1	29.05	.2434896
11	47.5	45.3	6.2	52.8	33.4	54.4	.1452632
9	37.3	38.2	7.2	55.7	31.2	34.12	.0852547
10	39.7	39.5	3.5	47	35	78.38	.9743073
11	88.2	89.2	4.8	99.4	82	99.4	.1269841
10	124.5	115.2	19.6	133.2	77.3	124.57	
11	91	91.1	6.7	102.4	82.8	87.56	.0378022
12	96.6	99.6	10.4	129.6	91.2	97.43	.0085921
11	113.5	112	8	121.9	98.6	99.68	.1217621
2	30.8	30.8	.1	30.9	30.8	25	.1883117
2	28.1	28.1	.4	28.4	27.9	24.8	.1174377
2	34.1	34.1	2.4	35.8	32.4	22	.3548387
3	20.4	20.8	4.5	25.5	16.6	16.4	.1960784
3	6.6	7.9	2.7	11	6.1	-1.5	1.227273
5	-.6	-.9	1.9	1	-4.1	-8.1	12.5
4	6.6	6	2.6	8.6	2.4	7.5	.1363636
3	15.7	14.9	1.9	16.3	12.7	18.1	.1528662
8	22.8	23.3	1.8	27	21.9	28	.2280702
8	32.6	32.1	1.4	33.1	29.1	22.6	.3067485
4	15.3	17.3	11.7	31.1	7.6	-1.2	1.078431
6	8.2	7.5	2.3	10.2	3.6	5.3	.3536585
8	-55.9	-54.8	2.7	-48.4	-56.4	-61.72	.1041145
7	17.9	19.1	12.2	38.7	0	-9.54	1.532961
7	30.6	31	6.5	41	19.2	40.8	.3333333
7	44.4	43.9	4.5	49.3	36.7	38.52	.1324324
7	71.1	69.9	8.8	81.7	59.6	78.81	.1084388
4	97.1	96.5	5.9	102.9	89.1	109.64	.1291452
8	123.1	120.4	10.1	129.7	98	140.51	.1414297
9	131.3	133.7	7.4	150	124.8	135.58	.0325971
10	121.4	118.6	10.7	127.7	89.3	-37.22	1.30659
6	-33.6	-42.6	22.4	-25.5	-85.6	-60.45	.7991071
11	50.4	48.5	7	58.3	40.2	59.39	.178373
9	77.2	76.9	5.7	84.8	68.1	38.9099	.4959857
8	45.6	38.2	18.3	57	7.9	40.55	.1107456
8	69	71.4	16.5	102.7	46.2	68.4	.0086957
9	126.1	128.1	8.8	145.7	114.1	124.24	.0147502
10	156.7	158.9	10.6	173.8	140.4	141.91	.0943842
6	122.9	119.9	16.2	140	91	138.56	.1274207
7	147	147.3	9.3	160.4	135.6	144.9	.0142857
7	166.8	155.6	16.8	172	135.6	71.9096	.5688873
6	74.3	82.4	23.4	116.6	56.9	-19.3399	1.260295
5	-42	-54.4	52	10.2	-131.2	2.33	1.055476
3	70.9	74	6.2	81.1	70	60.3034	.1494584
4	101.9	101.5	14.2	118.4	83.7	99.938	.0192542
1	99.1	99.1		99.1	99.1	96	.0312815
5	65.4	69.2	5.2	75.9	65.4	84	.2844037
5	69.6	73.2	5.3	81.4	69.6	71	.0201149
4	68.3	67.9	3.5	71.7	63.3	54.5	.2020498
4	72.4	72.5	9.7	84.2	61.2	48.4	.3314917
3	143.4	147.8	7.7	156.7	143.4	124.83	.1294979
7	130.8	134.7	14.4	160.3	118.1	128.9	.014526
10	130.3	130	9.6	145.5	113.9	135.13	.0370683
6	134	135.9	5.2	145.7	131.7	153.05	.1421642
5	175	174.1	13.8	187.9	157.8	187.91	.0737714
8	140.3	139.2	4.4	143	128.8	161.67	.1523165
7	162.4	154.6	14.4	168.4	133.3	139.37	.1418103
5	162.7	151.9	25	173.3	119.4	88.19	.4579594
9	31.7	36.8	21.7	86.7	8.5	71.84	1.266246
10	78.6	77.9	6.9	93	67.8	88.38	.1244275
10	59.1	57.3	7	68.7	46.5	60.7299	.0275787
11			85	16.9		-351.8	.9129962
9			171.4				.0335716
9			123.2			-203.19	.1466191
9	-150.5	-124.4	100.1	32.6		-242.38	.6104983
11	104.5	114.9	35.2	159.7	67	155.17	.4848804
6	90.7	91	24.4	126.8	63.4	159.97	.7637266
8	134.9	131.8	26	162.7	98	175.56	.3014084
9	121.6	124.4	20.4	157.7	95.3	58.05	.5226151
8	98.6	95.3	27.6	125.3	50.8	-6.05	1.061359
7	110.3	96.3	32.7	128.5	38.1	63.57	.4236628
5	101.3	93.3	15.1	106.6	71.4	10.09	.9003949
3			71.7			-123.81	.3644251
13	66.7	67.3	5.4	76.1	57.1	70	.0494753
15	88.2	86.4	7.8	100.6	71.1	91.3765	.0360147
14	97.5	98.1	5.9	110.1	87.5	92.35	.0528205
12	110	110.5	7.4	122.7	100	85.8	.22
16	87.6	89.9	9.7	111.7	80	72.4	.173516
15	71.8	70.2	5.7	80.8	60.6	64.15	.106546
18	79.7	83.4	18.5	111.8	61.1	98.45	.2352572
20	98.5	96.1	5.9	105.1	80.6	115.4	.1715736
16	210	195.6	29.6	227.4	140.6	219.4	.0447619
17	179.2	176.6	15.6	201	147.1	121.35	.3228237
19	157.9	163.9	14	187.2	144.7	124.15	.2137429
	130.8	125.3	14.6	139.3	93.3	74.2	.4327217
18	116.9	117.5	8	138.6	101.7	132.85	.1364414
20	278.8	279.5	22	310	223.3	580.6	1.082496
	101.2	114.3	34.3	210.3	78.8	84.51	.164921
17	126.1	127.4	8	151.7	116.4	110.455	.1240682
17	128.7	128.3	2.8	132.5	122.5	182.395	.4172106
20	219.5	220.6	10.2	239.9	203.7	122.43	.4422323
18	178.1	177	10.6	191.9	156.8	185.84	.0434587
18	244.8	241.4	15.3	266	212.3	283.015	.156107
16	279	277.4	9.7	291.5	256.2	283.29	.0153763
15	151.7	169	38	251.4	144.6	78.635	.4816414
17	81.8	81.4	12.2	96.7	59.5	109.235	.3353912
16	279.2	276.4	23.6	316.1	237.9	333.615	.1948961
20	238	241.3	18.6	293	200.8	216.29	.0912185
20	193.9	196.9	18	239.6	168	181.18	.0656008
20	260.3	263.2	14.9	308.3	243.4	241.93	.0705724
17	258.4	256.8	13.4	287.6	226.4	315.85	.2223297
18	298.6	277.9	36.8	318.9	224	297.24	.0045546
17	204.3	201.5	12.9	223.5	178.3	282.62	.3833578
18	342.4	328.2	30.9	357.6	243.7	222.43	.3503797
16	386.7	384.6	27.6	421.8	303.5	284.94	.2631497
18	348.6	353.9	25	406.1	321.5	297.36	.1469879
17	242.8	240.5	21.5	294.8	210.1	248.91	.0251647
17	382.6	370.4	24.1	397.3	321.4	411.1539	.0746312
17	458.6	457.8	27.6	502.6	402.8	356.6017	.2224123
2	8.1	8.1	3	10.2	5.9	10.2	.2592593
1	7.4	7.4		7.4	7.4	7.9	.0675676
1	7.7	7.7		7.7	7.7	8.5	.1038961
3	8.7	9	.5	9.6	8.7	6.4	.2643678
2	8.7	8.7	0	8.7	8.7	4	.5402299
3	4.3	5	1.2	6.3	4.3	5	.1627907
2	4.5	4.5	1.1	5.3	3.8	2	.5555556
1	5.8	5.8		5.8	5.8	-10.5	2.810345
2	1.9	1.9	2.7	3.8	0	1.5	.2105263
2	2.9	2.9	0	2.9	2.9	-1.1	1.37931
1	3.4	3.4		3.4	3.4	3.3	.0294118
1	9.6	9.6		9.6	9.6	8.4	.125
1	8.7	8.7		8.7	8.7	9.77	.1229885
1	6.5	6.5		6.5	6.5	40.5	5.230769
1	-19.5	-19.5		-19.5	-19.5	38	2.948718
1	26	26		26	26	152	4.846154
1	-91.5	-91.5		-91.5	-91.5	-48.5	.4699453
1	26	26		26	26	25.05	.0365385
1	67.9	67.9		67.9	67.9	68.1	.0029455
6	59.9	62.7	6.3	72.8	58	55	.081803
5	55.4	55.6	.5	56.6	55.4	45.4	.1805054
5	47	45.8	8.1	57.8	36.1	30.1	.3595745
3	36.1	39.3	7.8	48.2	33.7	30.2	.1634349
1						-331.25	.1175776
1	32.5	32.5		32.5	32.5	27.36	.1581538
1	40.2	40.2		40.2	40.2	51.0499	.269898
1	213.2	213.2		213.2	213.2	272.45	.2779081
3	322.9	320.3	12.5	331.3	306.8	327.22	.0133788
4	349.6	351.9	4.9	359.3	349.4	356.89	.0208524
2	387.6	387.6	21.3	402.7	372.5	375.17	.0320691
5	395.2	400	21.4	423	377.6	370	.0637652
3	352.2	349.5	9.6	357.5	338.8	353.48	.0036343
4	370.9	371.9	6.2	380.2	365.6	370.0431	
7	358.5	367.7	18.6	395.2	345.8	371.93	.0374616
1	82.4	82.4		82.4	82.4	63.98	.2235437
2	4.5	4.5	1.3	5.5	3.6	5.7	.2666667
2	145.4	145.4	1.6	146.5	144.3	138	.0508941
2	1.8	1.8	0	1.8	1.8	-17.7	10.83333
3	.9	-6.5	12.8	.9	-21.2	-3	4.333333
3	0	-.4	.8	0	-1.3	-.6	
2	-.8	-.8	1.1	0	-1.6	2	3.5
1	0	0		0	0	1.2	
1	1.4	1.4		1.4	1.4	.69	.5071428
2	1.4	1.4	0	1.4	1.4	-.6	1.428571
1	2.2	2.2		2.2	2.2	.7	.6818182
1	2.6	2.6		2.6	2.6	12.8	3.923077
2	32.1	32.1	1.4	33.1	31.1	26	.1900312
2	29	29	.5	29.4	28.7	27.9	.037931
3	32.5	32.2	2.7	34.7	29.3	12.9	.6030769
5	30.3	31.1	2	34.5	29.5	9.9	.6732673
4	9.6	12.3	9.7	26.1	3.7	-38.9	5.052083
3	5.2	5.7	1.6	7.4	4.4	1.4	.7307692
2	7	7	.6	7.4	6.6	-3.6	1.514286
2	7.4	7.4	0	7.4	7.4	-135.5	19.31081
5	20.7	20.5	2.2	22.9	17	12.8	.3816425
3	22.1	17.4	8.1	22.1	8.1	-30	2.357466
3	0	-.6	17.1	16.2	-17.9	-24.4	
2	5.3	5.3	1.1	6	4.5	-1.2	1.226415
3	13.4	14.4	1.9	16.5	13.2	9.14	.3179105
1	9.9	9.9		9.9	9.9	-130.45	14.17677
1	8.4	8.4		8.4	8.4	8.55	.0178571
2	52	52	7.4	57.2	46.8	50.15	.0355769
2	56.3	56.3	1	57	55.6	70.04	.2440497
1	75.4	75.4		75.4	75.4	86.87	.152122
4	65.3	68.6	8.8	81.3	62.3	54.52	.1650842
1	23	23		23	23	27.23	.183913
2	27.9	27.9	4.3	31	24.9	27.3599	.0193584
2	26.9	26.9	3.1	29.1	24.7	22.71	.1557621
1	36.3	36.3		36.3	36.3	36.98	.0187328
2	33.6	33.6	3.5	36.1	31.1	32.63	.028869
2	55.5	55.5	5.7	59.5	51.5	63.22	.1390991
2	46.6	46.6	1.9	48	45.3	51.43	.1036481
1	68	68		68	68	65.5	.0367647
4	76.5	76.9	3.2	80.8	73.6	58.5	.2352941
2	80.9	80.9	14.7	91.3	70.5		
3	49.1	47.1	9.5	55.4	36.8	55.26	.1254583
1	-28.4	-28.4		-28.4	-28.4	-122	3.295775
1	-49.7	-49.7		-49.7	-49.7	-73.7	.4828974
1	-37.9	-37.9		-37.9	-37.9		
1	37.5	37.5		37.5	37.5	-22	1.586667
1	47	47		47	47	-4	1.085106
1	25	25		25	25	10	.6
1	3	3		3	3	2.5	.1666667
1	81.5	81.5		81.5	81.5	114	.398773
1	.8	.8		.8	.8		
1	9.4	9.4		9.4	9.4	6.91	.2648936
5	182.8	173.2	19.3	189.7	151.4	147.63	.1923961
12	163.8	168.4	13.4	199.1	156	145.54	.1114774
15	90.1	105.1	39.8	182.2	66.9	82.35	.0860155
14	154.8	156.7	9.5	173.2	143.6	175.78	.1355297
12	192.2	191.8	4.3	198.2	185.5	198.47	.0326223
12	215.3	216.2	5	225.4	206.5	215.5	
15	219.4	218.4	6.4	230.4	203.4	201.5	.0815861
16	211.2	210.9	3.9	218.9	204.3	214.69	.0165246
14	243.5	238.5	14.1	255.4	205.5	240.1	.013963
16	256.6	256.2	2.6	261	250.1	126.67	.5063523
15	240	237.5	11.8	256.5	218.1	254.61	.060875
15	227	227.2	15	245.3	198.3	249.1699	.0976648
17	340.4	340.9	4.7	347.4	332.1	332.2	.0240893
18	366.4	368.8	8.9	387.6	357.2	380.04	.0372271
15	405.5	406.3	8.4	423.6	393.8	327.08	.1933909
17	370	374.9	20.8	431.5	345	313.81	.1518649
13	351.9	360.9	22.5	415.1	344.8	363.96	.0342711
13	347.4	349.1	23.6	410.2	319.8	268.16	.2280944
12	286.3	294.2	25.7	361	269.9	255.71	.106846
10	188.9	187.7	10.7	210.9	173.9	200.95	.0637904
11	66	76.5	63.3	247.3	0	86.84	.3157576
12	169.9	178.6	30.9	251.7	137.9	178.87	.0527958
12	216.3	218.7	11.4	238.3	202.9	246.7	.1405455
1	65.1	65.1		65.1	65.1		
1	17.6	17.6		17.6	17.6	15.95	.09375
1	17.3	17.3		17.3	17.3	15.74	.0901734
1	15.8	15.8		15.8	15.8	9.29	.4120253
1	17.3	17.3		17.3	17.3	2.44	.8589596
1	108	108		108	108	76	.2962963
1	118	118		118	118	71	.3983051
1	-86	-86		-86	-86	-314	2.651163
1	84	84		84	84	90.5	.077381
1	91.5	91.5		91.5	91.5	99.5	.0874317
1	102	102		102	102	76.5	.25
1	84	84		84	84	76	.0952381
1	84	84		84	84	42.5	.4940476
1	63.3	63.3		63.3	63.3	70.73	.1173776
2	79.3	79.3	6.6	84	74.6	-28.31	1.356999
1							.1424899
1							.1460328
1	7.5	7.5		7.5	7.5	6.63	.116
2	35.4	35.4	12.6	44.3	26.5	-2.25	1.063559
1	14.5	14.5		14.5	14.5	15.24	.0510345
1	36.7	36.7		36.7	36.7	38.8154	.0576403
1	146.9	146.9		146.9	146.9	158.19	.076855
1	167.2	167.2		167.2	167.2	166.69	.0030502
1	172.2	172.2		172.2	172.2	150.16	.1279907
1	172.2	172.2		172.2	172.2	164.9158	.0423008
2	1.8	1.8	0	1.8	1.8	1.2256	.3191111
1	1.8	1.8		1.8	1.8	2.475	.375
1	3	3		3	3	3.7633	.2544333
1	4	4		4	4	4.7689	.192225
2	9.7	9.7	.7	10.2	9.2	5.9683	.3847114
2	12.5	12.5	.6	12.9	12.1	10.2033	.183736
3	12.7	12.7	.5	13.2	12.2	34.4083	1.709315
2	21.3	21.3	1	22	20.7	17.595	.1739437
2	22.2	22.2	0	22.2	22.2	17.445	.2141892
3	19.5	19.7	1.1	20.9	18.7	13.25	.3205128
2	21.2	21.2	.1	21.3	21.2	7.025	.6686321
1	17.6	17.6		17.6	17.6	6.85	.6107954
1	-24.1	-24.1		-24.1	-24.1	-74.279	2.082116
1	16.1	16.1		16.1	16.1	30.58	.8993789
1	19.5	19.5		19.5	19.5	16.11	.1738462
1	43.7	43.7		43.7	43.7	28.165	.355492
10	32	31.1	4.7	37.9	21.3	39.83	.2446875
19	30.2	30.8	3.2	36.3	25.1	35.9166	.1892914
19	47.1	46.9	3.1	55.1	42.1	45.1166	.0421104
15	36.3	36	3.8	41.9	30.8	-101.4066	3.79357
13	21.2	22.8	4.3	32.2	17.4	19.8166	.0652547
16	30.7	29.9	3.2	35.5	23.3	33.2066	.0816482
16	24.9	25	2.2	29.1	21.5	4.9167	.8025422
